"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"1547";41021;"Thommen-Furler AG";"Supply Chain";"public";"Switzerland";"Chemicals";"Manufacturing";"Other base chemicals";"Chemicals";"Manufacturing";"Other base chemicals";"Abs 3";"Scope 1";100;10;2009;2010;2047;2022;"No, but we are reporting another target that is science-based";91;"Underway";"We follow our diesel consumption on a yearly basis and set the consumtion in relation to the number of kilometers performed (gram CO2 per km). In the base year 2009, this figure was 908 gr CO2 / km. The target set for 2022 represents a reduction of 10% equal 817 gr CO2 /kg (total reduction = 91 gr CO2 / km). In 2018 the realized figure was 825 gr CO2 / km equal a relization of 83 gr CO2 / km). This represents a fulfillment of 91%). We are therefor on track.";NA;NA;"yearly";12;0.666666666666667;0.769230769230769;2018;"2018-12-31";2047;"DWH 2012 S1";NA;NA;2421;"C6 2019 S1";NA;NA;"-0mb-0e-0fb-0vo-5aa";"Base year emissions check: -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2012 | TOTAL 2047).";"41021-abs-S1-2009-2022-1";"absolute"
"1548";41143;"Deutsche Bahn AG";"Investor";"public";"Germany";"Industrial support services, Intermodal transport & logistics, Rail transport, Road transport";"Services, Transportation services";"Bus & taxi, Logistics - 3rd party, Logistics - transport, Passenger rail, Rail freight, Transportation support services";"Rail transport";"Transportation services";"Passenger rail";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";100;100;2006;2018;22651863;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";19.1;"Underway";"DB's target to be climate neutral by 2050 has been announced in DB's 2017 Integrated Report and is since then integral part of it's Group strategy and confirmed in the current review of the Group strategy as a major pillar.";NA;NA;NA;32;0;2.27272727272727;2018;"2018-12-31";NA;NA;10700253;"C5.1 2019 S1, C5.1 2019 S2M";21137472;"C6 2019 S1, C6 2019 S2M, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.16: upstream completeness: 1";8107158;"C6 2019 S1, C6 2019 S2M";"-0cd-0zb-7f-0rec-0rcd-0rec-0rcd-0rca-0rcb-0rcd-5ad";"Organizational changes: Other: 0.1% decreased in 2018, Change in methodology: 0.4% decreased in 2017,  Other: 1.2% increased in 2017, Change in methodology: 2.9% increase in 2015, Divestment: 0.01% decrease in 2014, Acquisitions: 1.4% increase in 2013,  Change in methodology: 1.7% increase in 2013";"41143-abs-S12M3-2006-2050-1";"absolute"
"1549";41143;"Deutsche Bahn AG";"Investor";"public";"Germany";"Industrial support services, Intermodal transport & logistics, Rail transport, Road transport";"Services, Transportation services";"Bus & taxi, Logistics - 3rd party, Logistics - transport, Passenger rail, Rail freight, Transportation support services";"Rail transport";"Transportation services";"Passenger rail";"Abs 2";"Scope 1+2 (market-based) +3 (upstream)";98;14;2006;2018;22651863;2023;"No, but we are reporting another target that is science-based";100;"Underway";"DB has two publicly communicated targets: The absolute target of being climate-neutral as Group by 2050 and DB's CO2e intensity target (-50% 2006-2030). In addition, there is an internally monitored absolute target for 2023.This annually revised midterm target comprises absolute GHG emissions reduction until 2023 following DBs intensity target pathway. DB's Group CO2e intensity target is monitored on a quarterly basis and an integral component of the annual midterm planning process (5-year period). In this context the effect on absolute emissions which is related to the intensity target is taken into account to assess the development on the way to be climate neutral in 2050. Though the absolute 2023-target is a sub target of DBs group target, even though not been publicly announced. Due to a planned partial increase of absolute emissions within the midterm period due to business growth especially in the Schenker Air unit, the 2018 absolute level (actual) overreached the 2023 target up to 135%.";NA;NA;"annual";5;0;0.823529411764706;2018;"2018-12-31";NA;NA;10700253;"C5.1 2019 S1, C5.1 2019 S2M";21137472;"C6 2019 S1, C6 2019 S2M, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.16: upstream completeness: 1";8107158;"C6 2019 S1, C6 2019 S2M";"-0ca-0ma-0fb-0fb-0rec-0rcd-0rec-0rcd-0rca-0rcb-0rcd-5ad";"Organizational changes: Other: 0.1% decreased in 2018, Change in methodology: 0.4% decreased in 2017,  Other: 1.2% increased in 2017, Change in methodology: 2.9% increase in 2015, Divestment: 0.01% decrease in 2014, Acquisitions: 1.4% increase in 2013,  Change in methodology: 1.7% increase in 2013";"41143-abs-S12M3-2006-2023-1";"absolute"
"1550";41211;"INNOVIA FILMS LTD";"Supply Chain";"public";"United Kingdom of Great Britain and Northern Ireland";"Plastic product manufacturing";"Manufacturing";"Plastic products";"Plastic product manufacturing";"Manufacturing";"Plastic products";"Abs 1";"Scope 2 (location-based)";100;11.5;2008;2010;40000;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"Target set as part of Climate Change Agreement and was completed in 2015.";NA;NA;NA;10;0.8;0.958333333333333;2018;"2018-12-31";40000;"C5.1 2019 S2L";NA;NA;32979;"C6 2019 S2L";NA;NA;"-0ca-0da-0db-0zb-7f-0vk-0rae-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 40000).; Organizational changes: Change in boundary: 5% increase in 2016";"41211-abs-S2L-2008-2020-1";"absolute"
"1551";41290;"La Poste";"Investor";"public";"France";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - transport";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";42;20;2017;2013;615850;2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";100;"Underway";"Please note that the target was updated in 2017, from -15% to -20%Please note that Le Groupe La Poste is divided into many different entities. This target applies to La Poste SA (mail, parcels, retail and digital business units) : it covers 100 % of Scope 1 + 2+ 3 emissions. However, this represent 45% of Le Groupe La Poste emissions (La Poste SA emissions and GeoPost Emissions).New ! The Science Based Targets initiative has assessed La Poste SA's official submissions against the Call to Action's eligibility criteria and, after careful review has approved the targets. La Poste SA's target submission for scope 1 and 2 emissions is a reduction of absolute emissions 51% by 2025 from a 2013 base year, which exceeds the minimum ambition for a 1.5C pathway defined by the Absolute Contraction approach and is therefore considered ambitious. La Poste SA's target submission for scope 3 emissions is a reduction of absolute emissions 14% by 2025 from a 2013 base year, which exceeds the minimum ambition for 2C pathway defined by the Sector Decarbonisation Approach and is therefore also considered ambitious.";NA;NA;NA;7;0.714285714285714;6.66666666666667;2018;"2018-12-31";3254889;"C6 2018 S1, C6 2018 S2L, C6 2018 S3.01, C6 2018 S3.02, C6 2018 S3.03, C6 2018 S3.04, C6 2018 S3.05, C6 2018 S3.06, C6 2018 S3.07, C6 2018 S3.08, C6 2018 S3.16: upstream completeness: 1";430382;"C6 2018 S1, C6 2018 S2L";2979481;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.16: upstream completeness: 1";408376;"C6 2019 S1, C6 2019 S2L";"-0ca-0fa-0e-0fb-0fb-0fa-0zb-7ga-0sa-0wbm-2am-2famz-5ac";"Base year emissions check: Base yr emissions for target scope, Scope 1+2 (location-based) +3 (upstream), has been calculated from the following scopes/categories: S1, S2L, S3.01, S3.02, S3.03, S3.04, S3.05, S3.06, S3.07, S3.08, S3.16 (upstream completeness: 1). -0wbm: stated base year emissions are 55% lower than calculated base year emissions (C6 2018 | TOTAL 1367053.38).";"41290-abs-S12L3-2017-2020-1";"absolute"
"1552";41342;"CTT - Correios de Portugal SA";"Investor";"public";"Portugal";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - 3rd party, Logistics - transport";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";"Abs 1";"Scope 1+2 (market-based) +3 (downstream)";74;30;2013;2017;60720;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";88;"Underway";"CTT commits to reduce absolute carbon emissions 30% (scopes 1, 2 and 3) from 2013 to 2025 and received the SBTi approval for this absolute science-based emissions reduction target in 2017, by the Science Based Targets initiative. CTT already achieved a significant reduction in overall CO2 emissions (88,0% achieved by the end of 2018, representing 26,4% of the 30% targeted) since the baseline year.Percentage of time, by the end of 2018, was 42% (42% = 5/12 = (2018-2013)/(2025-2013)).";NA;NA;NA;8;0.125;2.5;2018;"2018-12-31";NA;NA;NA;NA;47591.2;"C6 2019 S1, C6 2019 S2M, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15, C6 2019 S3.17: downstream completeness: 1";16450;"C6 2019 S1, C6 2019 S2M";"-0e-0fa-0fa-0e-0fb-0fb-0za-7f-0zb-7f-0rce-0rcb-0rae-0rad-0rce-5ad";"Organizational changes: Change in boundary: 2.3% increased in 2018, Acquisitions: 1% increase in 2016, Change in boundary: 16% increase in 2015,  Change in methodology: 43% increase in 2015, Change in boundary: 4% increase in 2014";"41342-abs-S12M3-2013-2025-1";"absolute"
"1553";41342;"CTT - Correios de Portugal SA";"Investor";"public";"Portugal";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - 3rd party, Logistics - transport";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";"Abs 2";"Scope 1 +2 (market-based)";100;33;2008;2008;45678;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"CTT already achieved the 33% reduction target, with 64% emissions reduction since 2008 until 2018.";NA;NA;NA;12;0.833333333333333;2.75;2018;"2018-12-31";45678;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;16450;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0e-0fb-0db-0za-7f-0zb-7f-0vk-0rce-0rcb-0rae-0rad-0rce-0rbd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 45678).; Organizational changes: Change in boundary: 2.3% increased in 2018, Acquisitions: 1% increase in 2016, Change in boundary: 16% increase in 2015,  Change in methodology: 43% increase in 2015, Change in boundary: 4% increase in 2014, Change in methodology: 16% decrease in 2013";"41342-abs-S12M-2008-2020-1";"absolute"
"1554";41374;"EKOTEN TEKSTIL SANAYI VE TICARET A.S.";"Investor";"public";"Turkey";"Textiles & fabric goods";"Apparel";"Textiles";"Textiles & fabric goods";"Apparel";"Textiles";"Abs 1";"Scope 1+2 (location-based)";100;10;2012;2018;25490;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"In the reporting year we have reduced our Scope 1+Scope 2 emissions 2975 tons in comparison to our base year. Previous year we achieved % 81 of the target, This year we achieved target. We set new targets for following years.";NA;NA;NA;2;0;1.25;2018;"2018-12-31";25489.76;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;22517;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0zb-7f-0vk-0wboq-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 25489.76). -0wboq: stated base year emissions are 20% lower than calculated base year emissions (DWH 2012 | TOTAL 31955).";"41374-abs-S12L-2012-2020-1";"absolute"
"1555";41399;"KORAIL RAILROAD Corp.";"Investor";"public";"Republic of Korea";"Rail transport";"Transportation services";"Rail freight";"Rail transport";"Transportation services";"Rail freight";"Abs 1";"Scope 1+2 (location-based)";100;13.89;2018;2018;1671454;2018;"No, but we anticipate setting one in the next 2 years";13.89;"Expired";"Korail has completed verification of the 2018 GHG emissions.";"% achieved = % reduction";NA;NA;0;NA;NA;2018;"2018-12-31";1671455;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;1671455;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;"-4a-0ha-0da-0db-0vk-0vm-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 1671455). -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2019 | TOTAL 1671455).";"41399-abs-S12L-2018-2018-1";"absolute"
"1556";41437;"ZORLU DOGAL ELEKTRIK ÜRETIMI A.S.";"Investor";"public";"Turkey";"Renewable power generation, Thermal power generation";"Power generation";"CCGT generation, Geothermal generation";"Renewable power generation";"Power generation";"Geothermal generation";"Abs 1";"Scope 1+2 (location-based)";99.9;17;2017;2017;736379.5;2025;"No, and we do not anticipate setting one in the next 2 years";0;"Underway";"As Zorlu Dogal renewable energy portfolio includes both geothermal and hydroelectric power plants, total absolute emissions include project emissions from both types of power plants. As our hydroelectric power plants power densities are below the required criteria, we only account for geothermal power plants related project emissions.In the reporting year, a new power generation unit has added to the Kizildere geothermal power plant. Therefore, the total emissions have increased compared to base-year. In geothermal power plants, there are two main factors that affect CO2 emissions: Natural discharge and injection. In our geothermal power plants which are the flash steam system, the amount of dissolved CO2 in the injected fluid is very small. The amount of saturated CO2 in the reservoir will be reduced over time thanks to dilution with keeping steady injection rate as per production rate. So CO2 emission will decrease in time.";NA;NA;NA;8;0.125;2.125;2018;"2018-12-31";736443.98;"C6 2018 S1, C6 2018 S2L";NA;NA;1560289;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0db-0zb-7f-0vm-0vn-5aa";"Base year emissions check: -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2018 | TOTAL 735707.53602). -0vn: stated base year emissions are 100% of calculated base year emissions (CCDS 2018 | TOTAL 735707.53602).";"41437-abs-S12L-2017-2025-1";"absolute"
"1557";41491;"EMCOR Group Inc.";"Supply Chain";"public";"United States of America";"Specialized professional services";"Services";"Engineering services";"Specialized professional services";"Services";"Engineering services";"Abs 1";"Scope 1+2 (location-based)";100;15;2017;2018;3718;2019;"No, and we do not anticipate setting one in the next 2 years";22;"Underway";"This supports our SDG goal 12 of responsible consumption, to reduce our business carbon emissions by 15% by 2019 from a 2017 baseline. It is also the target for our EnMS.";NA;NA;NA;1;0;7.5;2018;"2018-12-31";3718;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;3597;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0aa-0e-0vk-0wam-0rce-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 3718). -0wam: stated base year emissions are 1560% higher than calculated base year emissions (C6 2018 | TOTAL 224).; Organizational changes: Change in boundary: 1.5% decreased in 2018";"41491-abs-S12L-2017-2019-1";"absolute"
"1558";41519;"ModusLink Corporation";"Investor";"public";"United States of America";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party, Logistics - transport";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";"Abs 1";"Scope 1+2 (location-based)";100;5;2017;2018;9148;2021;"No, and we do not anticipate setting one in the next 2 years";100;"Underway";"ModusLink has identified five key facilities that will focus on energy reduction initiatives to support the achievement of a 5% corporate-wide GHG emissions reduction goal to be achieved by FY21. This is a new target that was set with our fiscal year beginning August 1, 2016 through July 31, 2017 as the base year.";NA;NA;NA;3;0;1.25;2018;"2018-07-31";9149;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;8194;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0e-0zb-7f-0vk-0wbmq-0wbnq-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 9149). -0wbmq: stated base year emissions are 16% lower than calculated base year emissions (C6 2018 | TOTAL 10916). -0wbnq: stated base year emissions are 16% lower than calculated base year emissions (CCDS 2018 | TOTAL 10916).";"41519-abs-S12L-2017-2021-1";"absolute"
"1559";41539;"TXC Corporation";"Supply Chain";"public";"Taiwan, Greater China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Abs 1";"Scope 2 (location-based)";100;1;2018;2018;20003.55;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";1;"Achieved";NA;"% achieved = % reduction";NA;NA;0;NA;NA;2018;"2018-12-31";19728;"C5.1 2019 S2L";NA;NA;19728;"C5.1 2019 S2L";NA;NA;"-4a-0ha-0db-0vk-0vm-2ea-5aa";"Base year emissions check: -0vk: stated base year emissions are 99% of calculated base year emissions (C5.1 2019 | TOTAL 19728). -0vm: stated base year emissions are 99% of calculated base year emissions (C6 2019 | TOTAL 19728.9).";"41539-abs-S2L-2018-2018-1";"absolute"
"1560";41540;"Chaun-Choung Technology Corp";"Investor";"public";"Taiwan, Greater China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Abs 100";"Scope 1+2 (location-based)";100;20;2010;2011;9325;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";39.7;"Achieved";"2018??????????????,??????5622?CO2??/?,??2010?????9325?CO2??/?,??3703?CO2??/?,????39.7%??????,CCI???????,????????CO2??????,???????????????????????,??????????????2014?1?????,?????CO2?????????????";NA;NA;NA;7;1;2.5;2018;"2018-12-31";9325;"C5.1 2018 S1, C5.1 2018 S2L";NA;NA;5622;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fa-0vk-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2018 | TOTAL 9325).";"41540-abs-S12L-2010-2018-1";"absolute"
"1561";41575;"King Slide Technology Co., Ltd";"Supply Chain";"public";"Taiwan, Greater China";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";"Abs 1";"Scope 1+2 (location-based)";3.03;1.87;2017;2018;74510;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";100;"Achieved";"N/A";NA;"Likely ex-post (decimal specificity)";NA;0;NA;1.87;2018;"2018-12-31";2992.84;"C6 2019 S1, C6 2019 S2L";NA;NA;3301.32;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ab-0ca-0da-0db-0zb-7gb-0wam-2am-7h-9aa-2famz-5ac";"Base year emissions check: -0wam: stated base year emissions are 82065% higher than calculated base year emissions (C6 2019 | TOTAL 90.683052).";"41575-abs-S12L-2017-2018-1";"absolute"
"1562";41714;"An Post";"Investor";"public";"Ireland";"Commercial & consumer services, Trading, wholesale, distribution, rental & leasing";"Services";"Commercial services, Dealers, wholesalers & distributors";"Commercial & consumer services";"Services";"Commercial services";"Abs 1";"Scope 1";16;33;2009;2009;4563;2020;"No, and we do not anticipate setting one in the next 2 years";9.5;"Underway";"Our Scope 1,2 and Scope 3 are Audited by IPC via PWC Auditors. IPC - International Post Corporation who used SBT Science Based Target to set our Targetted reduction.\"\" In 2013, the 24 postal organisations in IPC's EMMS group had almost reached their 2020 target of a 20% reduction in absolute emissions. IPC was looking for ways to make more progress and broaden the coverage to include Scope 3 emissions generated by sub-contracted and outsourced transport. The aim was to focus on delivery efficiency, rather than the reduction of total volumes of greenhouse gas emissions. IPC decided to commit to the Science-Based Targets initiative in order to ensure that we developed a target that was in line with the reductions required to meet the Intergovernmental Panel on Climate Change's (IPCC) recommended goal of limiting global warming to 2 C. Our overall aim is to minimise the postal sector's carbon footprint by encouraging participants to improve their carbon management and achieve sustainable greenhouse gas emissions reductions.Irish Government has set a Target of 33 % Energy Reduction for Energy Use ( Scope 1 & 2 )For our Scope 1 - Thermal Fuel for Heating. Scope 1 has reduced by 9.5% since 2009.Our Thermal CO2 Scope 1 in 2009 was 4,563 Tons CO2. We had reduced Thermal by 1,072 Tons CO2 or 23.5% to 4,127 Tons in 2018. However due to Colder weather in Quarter 1 of 2018 our thermal Kwh usage increased in 2018 resulting in reduced % reduction to 9.5% and reduced reduction of 436 Tons CO2.By June 2019 we have successfully restored our Energy Reduction of thermal to 24 % of base year 2009. We have achieved this Reduction through Investment in technology to better control our heating through Internet based Heating Controls, through investment in new energy efficient buildings. Also Installed Gas & Electric Metering & Monitoring in 43 of our Larger Offices. Our Target is to Reduce our Energy Use ( thermal & electric) in our Buildings by 33 % by 2020.";NA;NA;NA;11;0.818181818181818;3;2018;"2018-12-31";23376;"C5.1 2019 S1";NA;NA;26572;"C6 2019 S1";NA;NA;"-0fa-0fa-0fa-0fa-0db-0za-7ga-0zb-7ga-0wakq-0rbd-2ak-2fakq-5ab";"Base year emissions check: -0wakq: stated base year emissions are 22% higher than calculated base year emissions (C5.1 2019 | TOTAL 3740.16).; Organizational changes: Change in methodology: 5.0% decreased in 2017";"41714-abs-S1-2009-2020-1";"absolute"
"1563";41714;"An Post";"Investor";"public";"Ireland";"Commercial & consumer services, Trading, wholesale, distribution, rental & leasing";"Services";"Commercial services, Dealers, wholesalers & distributors";"Commercial & consumer services";"Services";"Commercial services";"Abs 2";"Scope 2 (market-based)";100;33;2009;2009;12971;2020;"No, but we are reporting another target that is science-based";51;"Achieved";"Our Target was to achieve a 33 % Reduction from Base Year . We have achieved a 51 % Reduction to end of 2018.We have reduced our Electric Usage from 12,971 Tons in 2009 by 51% to 6,323 Tons CO2 in 2018 = Reduction of 6,648 Tons. This has been helped by our Electric Supplier switching more from Fossil Fuels to generate Electricity to Renewables - the Greening of the Grid. In 2009 - the Factor of CO2 per Mwh was 0.547 for Market Based by 2017 this had reduced to 0.365 per Mwh. This Accounted for 4,316 Tons of CO2 reduction , The Balance 2,332 Tons Reduction was from reduced Usage / more efficient Lighting / more controls.";NA;NA;NA;11;0.818181818181818;3;2018;"2018-12-31";12971;"C5.1 2019 S2M";NA;NA;6323;"C6 2019 S2M";NA;NA;"-0fb-0db-0vk-0rbd-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 12971).; Organizational changes: Change in methodology: 5.0% decreased in 2017";"41714-abs-S2M-2009-2020-1";"absolute"
"1564";41714;"An Post";"Investor";"public";"Ireland";"Commercial & consumer services, Trading, wholesale, distribution, rental & leasing";"Services";"Commercial services, Dealers, wholesalers & distributors";"Commercial & consumer services";"Services";"Commercial services";"Abs 3";"Scope 1";84;0;2009;2009;18813;2022;"No, and we do not anticipate setting one in the next 2 years";0;"Underway";"In 2013, the 24 postal organisations in IPC's EMMS group had almost reached their 2020 target of a 20% reduction in absolute emissions. We were therefore looking for ways to make more progress and broaden the coverage to include Scope 3 emissions generated by sub-contracted and outsourced transport. The aim was to focus on delivery efficiency, rather than the reduction of total volumes of greenhouse gas emissions. IPC decided to commit to the Science-Based Targets initiative in order to ensure that we developed a target that was in line with the reductions required to meet the Intergovernmental Panel on Climate Change's (IPCC) recommended goal of limiting global warming to 2 C. Our overall aim is to minimise the postal sector's carbon footprint by encouraging participants to improve their carbon management and achieve sustainable greenhouse gas emissions reductions. We have increased our Transport CO2 from 18,813 Tons in 2009 to 22,256 Tons in 2018 = this is because of increased KM due to Increased Parcel Volumes which continue to grow month on month . In 2018 we introduced our first Electric Vans x 10 Renault Kangoos x further 36 x LDV 3.5 Ton vans in Dublin in June 2019 & Trikes x 10 in Dublin coupled with Eco Driver Training, installation of Fleet Telematics and have achieved ISO 50001 in our Fleet Transport. We have seen an improvement in fuel efficiency this year of nearly 10 % due to all these measures. Also the replacement of 34 HGV Trucks to Euro 6 by the end of 2019 (45 % of our HGV Fleet will be Euro 6 by year end), All remaining trucks are now Euro 5. In 2019 we are replacing a further 700 of our smaller delivery vehicles at the moment with Euro 6. This will mean our entire fleet of delivery vans are now Euro 6. We have plans to have 750 Electric vehicles in our fleet by 2022All these actions will help bring reductions in CO2 in Transport Diesel for 2019 and years ahead.Our target is to improve Fuel Efficiency which we have achieved 10% improved efficency this year due to the above actions. As parcel deliveries continue to grow, our total fuel usage for road transport Scope 1 will continue to grow. The only way we can stem the growth is by switching to electric vehicles or at considering options for CNG Gas for some of our HGV fleet . Unfortunately this type of fuel and Bio CNG Gas is not readily available in Ireland yet.";NA;NA;"Ireland (breakdown matches)";13;0.692307692307692;0;2018;"2018-12-31";23376;"C5.1 2019 S1";NA;NA;26572;"C6 2019 S1";NA;NA;"-0cb-0ha-0fb-0fb-0ce-0zb-7f-0vk-0ta-0rbd-5aa";"Base year emissions check: -0vk: stated base year emissions are 104% of calculated base year emissions (C5.1 2019 | TOTAL 19635.84).; Found keyword(s): Ireland; Organizational changes: Change in methodology: 5.0% decreased in 2017";"41714-abs-S1-2009-2022-1";"absolute"
"1565";41784;"Panjit International Inc";"Supply Chain";"public";"Taiwan, Greater China";"Electrical & electronic equipment";"Manufacturing";"Semiconductors";"Electrical & electronic equipment";"Manufacturing";"Semiconductors";NA;"Scope 1+2 (location-based)";1;1;2010;2011;19642;NA;"No, but we anticipate setting one in the next 2 years";0.2;"Underway";NA;NA;NA;NA;NA;NA;NA;2018;"2018-12-31";NA;NA;NA;NA;27824;"C6 2019 S1, C6 2019 S2L";NA;NA;"-6a-0cb-0hb-0db-0tc-6fm-5ad";"Missing info: Target year; Found keyword(s): ?????";"41784-abs-S12L-2010-NA-1";"absolute"
"1566";41917;"Ningbo Violet Lighting Electric Co.,Ltd";"Supply Chain";"public";"China";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Electrical & electronic equipment";"Manufacturing";"Electronic components";"Abs 20";"Scope 1+2 (location-based)";5.82;4;2015;2015;133;2020;"No, and we do not anticipate setting one in the next 2 years";30;"Underway";"According to the new incentive policy that Chinese government encourage the companies to use the photovoltaic power generation system. We assembled and started to use the photovoltaic power generation system on the end of 2017.We finished changing the lamps into LED lamps in our office in year 2018. And we reduce the busines times and cars using. We ship the goods via seafreight.We will finish the update of injection machines until 2019.";NA;NA;NA;5;0.6;0.8;2018;"2018-12-31";249;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;3255;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0zb-7f-0wak-2ak-2fakz-5ac";"Base year emissions check: -0wak: stated base year emissions are 818% higher than calculated base year emissions (C5.1 2019 | TOTAL 14.4918).";"41917-abs-S12L-2015-2020-1";"absolute"
