"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"77";16558;"SSE";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Industrial support services, Oil & gas extraction & production, Oil & gas storage & transportation, Renewable power generation";"Fossil Fuels, Infrastructure, Power generation, Services";"Electricity networks, Gas utilities, Industrial services, Oil & gas extraction, Oil & gas pipelines & storage, Other renewable generation";"Renewable power generation";"Power generation";"Other renewable generation";"Abs 1";"Scope 1+2 (location-based)";1;20;2018;2018;45331;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";10;"Underway";"This target covers SSE's scope 1 gas consumption and SSE's scope 2 electricity consumption in its UK non-operational buildings (which covers: offices, depots and call centres).The target is an: Absolute reduction in carbon emissions associated with the energy use in SSE's property portfolio by 20% by 2030, based on 2018 baseline. Target performance: SSE's behaviour change programme, Better Off, aims to engage employees on energy efficiency activities, and SSE has invested 12.3m since 2011/12 on energy efficiency and renewable technologies in its buildings and depots. During 2018/19, investments included a 200,000 investment in solar photovoltaic installations at our Perth Campus and various depot sites throughout our estate, resulting in an estimated emissions reduction of almost 200 tCO2, and building energy management systems across multiple sites. As part of SSE's new agile working arrangements, SSE has invested significantly in its property portfolio, consolidating multiple non-operational sites into modern buildings which use energy more efficiently. Electricity consumption reduced by 13% between 2017/18 and 2018/19 and gas usage for the same period dropped by 5% as a result of improved building operation and utilisation.This is a science-based target. It was assessed using the SBTi Sector Decarbonisation Approach methodology by SSE. SSE has a suite of targets which together meet the SBTi criteria.";NA;NA;NA;12;0;1.66666666666667;2019;"2019-03-31";10960012;"C6 2018 S1, C6 2018 S2L";NA;NA;9533866;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;"-0e-0fa-0fa-0wbm-0wbn-2am-2bn-2famz-5ac";"Base year emissions check: -0wbm: stated base year emissions are 59% lower than calculated base year emissions (C6 2018 | TOTAL 109600.12). -0wbn: stated base year emissions are 59% lower than calculated base year emissions (CCDS 2018 | TOTAL 109600.12).";"16558-abs-S12L-2018-2030-1";"absolute"
"78";18951;"The Southern Company";"Investor";"public";"United States of America";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Gas utilities";"Thermal power generation";"Power generation";"CCGT generation";"Abs 1";"Scope 1";100;50;2007;2018;156650363;2030;"No, and we do not anticipate setting one in the next 2 years";35.4;"New";"This is an enterprise wide goal.";NA;NA;NA;12;0;2.17391304347826;2018;"2018-12-31";156650362.8;"C5.1 2019 S1";NA;NA;102232275;"C6 2019 S1";NA;NA;"-0vk-0rca-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 156650362.8).; Organizational changes: Divestment: 0.05% decreased in 2018";"18951-abs-S1-2007-2030-1";"absolute"
"79";18951;"The Southern Company";"Investor";"public";"United States of America";"Energy utility networks, Thermal power generation";"Infrastructure, Power generation";"CCGT generation, Coal generation, Gas utilities";"Thermal power generation";"Power generation";"CCGT generation";"Abs 2";"Scope 1";100;80;2007;2018;156650363;2050;"No, and we do not anticipate setting one in the next 2 years";35.4;"New";"In 2018, Southern Co established a goal of low to no GHG emissions by 2050. We view ''low\" as approximately an 80% reduction and ''no\" as a 100% reduction. Achievement of this goal will be dependent on many factors, including natural gas prices and the pace and extent of improvement in energy technology. Southern Company will work within state regulatory frameworks to ensure that carbon reduction efforts continue to align with our customers' need for clean, safe, reliable, and affordable energy.";NA;NA;NA;32;0;1.86046511627907;2018;"2018-12-31";156650362.8;"C5.1 2019 S1";NA;NA;102232275;"C6 2019 S1";NA;NA;"-0e-0fb-0vk-0rca-5aa";"Base year emissions check: -0vk: stated base year emissions are 100% of calculated base year emissions (C5.1 2019 | TOTAL 156650362.8).; Organizational changes: Divestment: 0.05% decreased in 2018";"18951-abs-S1-2007-2050-1";"absolute"
"80";19080;"thyssenkrupp AG";"Investor";"public";"Germany";"Commercial & consumer services, Electrical & electronic equipment, Metal products manufacturing, Metal smelting, refining & forming, Powered machinery";"Manufacturing, Materials, Services";"Commercial services, Electrical equipment, Fabricated metal components, Industrial machinery, Iron & steel";"Commercial & consumer services";"Services";"Commercial services";"Abs 1";"Scope 1+2 (location-based)";100;30;2018;2018;24000000;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"New";"We have set a clear commitment:''Together with our customers and stakeholders, we develop solutions to jointly achieve the global long-term goals of net zero greenhouse gas emissions and of keeping the global temperature increase below 2C. Our commitment is to contribute to the required transition pathways with climate related targets and actions focusing on efficiency, renewables and capture solutions.\"To achieve the highest impact on the thyssenkrupp carbon footprint, to further expand business opportunities and to reduce risks our program Climate Action Program for Sustainable Solutions (CAPS) focuses on three pillars #IMPLEMENT existing solutions, #ENABLE our customers and #ENGAGE stakeholders.\"Since 2018, we have been working on defining accompanying long and mid-term GHG reduction targets in line with the Paris Agreement and most recent climate science. Today in 2019, we are proud to announce that thyssenkrupp strives to become climate neutral by 2050 in its own operations (scope 1 & 2) and the whole value chain (scope 3). We have also committed ourselves to the following mid-term targets, which have been approved by the SBTi:#IMPLEMENT: thyssenkrupp commits to reduce 30% of its absolute scope 1 and 2 GHG emissions by 2030 from a 2018 base year.The pillar #IMPLEMENT summarizes the measures we can take in our own operations to work towards climate neutrality. In order to reduce our scope 1 & 2 emissions by 30% we have identified four main levers. We will continue to work on improving our energy efficiency in course of our well-established Group-wide Energy Efficiency Program (GEEP) and increase our consumption of energy from renewable sources. We will transform our steel production from a blast furnace technology towards hydrogen-based direct reduction plants & electric arc furnaces by 2050. At the same time, we want to make waste gases arising during steel production available as raw materials for the production of base chemicals. Key activity here is the cross-industry demonstration project Carbon2Chem, seeking to bring this CCU solution to industry scale for our steel production in Duisburg.";NA;NA;NA;12;0;2.5;2018;"2018-09-30";24000000;"C6 2019 S1, C6 2019 S2L";NA;NA;24000000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0e-0e-0vm-5aa";"Base year emissions check: -0vm: stated base year emissions are 100% of calculated base year emissions (C6 2019 | TOTAL 2.4e+07).";"19080-abs-S12L-2018-2030-1";"absolute"
"81";19242;"Toray Industries, Inc.";"Investor";"public";"Japan";"Chemicals, Electrical & electronic equipment, Light manufacturing, Medical equipment & supplies, Plastic product manufacturing, Specialized professional services";"Biotech, health care & pharma, Manufacturing, Services";"Basic plastics, Electronic components, Health care supplies, Other base chemicals, Other professional services, Plastic products, Pollution control equipment, Specialty chemicals";"Chemicals";"Manufacturing";"Basic plastics";"Abs 1";"Scope 1 +2 (market-based)";67;15;1990;2016;2550000;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"?.The reason 100% of emissions in Scope are not covered in this target This target applies to Toray Industries, Inc and toray subsidiaries are not covered.?.The reason \"No, but we are reporting another target that is science-based\" is chosenWe have another science-based target which will be achieved by continuous energy saving activities (for example \"introduction of the photovoltaic power generation\").";NA;NA;NA;4;0.5;0.5;2019;"2019-03-31";NA;NA;NA;NA;5635267;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0fb-0za-7f-0zb-7f-0rec-0rec-5ad";"Organizational changes: Other: 2% increase in 2013, Other: 4% increase in 2012";"19242-abs-S12M-1990-2020-1";"absolute"
"82";19257;"Total";"Investor";"public";"France";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 1";"Scope 1";15;80;2010;2016;8140000;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Total's current set of Group targets and commitments (defined at the beginning of 2016) illustrates our efforts in reducing our direct GHG emissions through, in particular, a 80% reduction of operated routine flaring (according to the World Bank's Zero Routine Flaring initiative) over 2010-2020 with a view to eliminating it by 2030. It is assumed that 1 Mm3/day of flaring is equivalent to 1.1 Mt CO2 per year.This objective was reached in 2017. The daily volume of routine flaring is stable in 2018 compared to 2017, with respectively 1.1 Mm/d and 1.0 Mm/d. reducing routine flaring has been a long standing target for the Group, which design its new project without resorting it. Total has decreased routine flaring by 85% since 2010, thus the target is 100% completed in emissions reduction.";NA;NA;NA;4;0.5;8;2018;"2018-12-31";51600000;"C5.1 2019 S1";NA;NA;40475670;"C6 2019 S1";NA;NA;"-0ca-0e-0e-0fb-0za-7f-0zb-7f-0vk-0vo-0rae-0reb-0reb-0rec-0rec-0rce-0rce-0rba-5aa";"Base year emissions check: -0vk: stated base year emissions are 95% of calculated base year emissions (C5.1 2019 | TOTAL 7740000). -0vo: stated base year emissions are 95% of calculated base year emissions (DWH 2011 | TOTAL 7740000).; Organizational changes: Change in boundary: 5.0% increased in 2018, Other: 24.0% decreased in 2017, Other: 27% decrease in 2016, Other: 1% decrease in 2015, Other: 2% decrease in 2014, Change in boundary: 2% decrease in 2013, Change in boundary: 1.9% decrease in 2012, Divestment: 7% decrease in 2011";"19257-abs-S1-2010-2020-1";"absolute"
"83";19257;"Total";"Investor";"public";"France";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 2";"Scope 1";15;100;2010;2016;8140000;2030;"No, but we anticipate setting one in the next 2 years";85;"Underway";"Total's current set of Group targets and commitments (defined at the beginning of 2016) illustrates our efforts in reducing our direct GHG emissions through, in particular, a 80% reduction of operated routine flaring (according to the World Bank's Zero Routine Flaring initiative) over 2010-2020 with a view to eliminating it by 2030.It is assumed that 1 Mm3/day of flaring is equivalent to 1.1 Mt CO2 per year. Total is currently on track to reach the Zero Routine Flaring target.";NA;NA;NA;14;0.142857142857143;5;2018;"2018-12-31";51600000;"C5.1 2019 S1";NA;NA;40475670;"C6 2019 S1";NA;NA;"-0fa-0cd-0za-7f-0zb-7f-0vk-0vo-0rae-0reb-0reb-0rec-0rec-0rce-0rce-0rba-5aa";"Base year emissions check: -0vk: stated base year emissions are 95% of calculated base year emissions (C5.1 2019 | TOTAL 7740000). -0vo: stated base year emissions are 95% of calculated base year emissions (DWH 2011 | TOTAL 7740000).; Organizational changes: Change in boundary: 5.0% increased in 2018, Other: 24.0% decreased in 2017, Other: 27% decrease in 2016, Other: 1% decrease in 2015, Other: 2% decrease in 2014, Change in boundary: 2% decrease in 2013, Change in boundary: 1.9% decrease in 2012, Divestment: 7% decrease in 2011";"19257-abs-S1-2010-2030-1";"absolute"
"84";19257;"Total";"Investor";"public";"France";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Abs 3";"Scope 1+2 (location-based)";95;15;2015;2019;45800000;2025;"No, but we anticipate setting one in the next 2 years";40;"New";"At the beginning of 2019, Total announced a target to reduce GHG emissions (Scopes 1 & 2) on its operated oil & gas facilities from 46 Mt CO2e to less than 40 Mt CO2e in 2025.The Group has reduced by 25% the GHG emissions produced by its operated activities since 2010. This reduction was reached thanks to notably reducing flaring and improving energy efficiency.";NA;NA;NA;6;-0.166666666666667;1.5;2018;"2018-12-31";45800000;"C6 2018 S1, C6 2018 S2L";NA;NA;44218026;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0vm-0rae-0reb-0reb-5aa";"Base year emissions check: -0vm: stated base year emissions are 95% of calculated base year emissions (C6 2018 | TOTAL 43510000).; Organizational changes: Change in boundary: 5.0% increased in 2018, Other: 24.0% decreased in 2017, Other: 27% decrease in 2016";"19257-abs-S12L-2015-2025-1";"absolute"
"85";19290;"Toyota Motor Corporation";"Investor";"public";"Japan";"Construction, Financial services, Metal products manufacturing, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Services";"Automobiles, Banks, Fabricated metal components, Other professional services, Recreational vehicles, Residential building construction";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 1";"Scope 1+2 (location-based)";100;100;2013;2015;8890000;2050;"No, but we anticipate setting one in the next 2 years";12.4;"Underway";"Global emissions target in production at major production facilities (Toyota Environmental Challenge)Target GHG: CO2 emissions from energy use";NA;NA;NA;35;0.0571428571428571;2.7027027027027;2018;"2018-03-31";7611000;"DWH 2014 S1, DWH 2014 S2L";NA;NA;7792684.71;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cd-0za-7f-0zb-7f-0waoq-2bo-2fboq-5ab";"Base year emissions check: -0waoq: stated base year emissions are 17% higher than calculated base year emissions (DWH 2014 | TOTAL 7611000).";"19290-abs-S12L-2013-2050-1";"absolute"
"86";19290;"Toyota Motor Corporation";"Investor";"public";"Japan";"Construction, Financial services, Metal products manufacturing, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Services";"Automobiles, Banks, Fabricated metal components, Other professional services, Recreational vehicles, Residential building construction";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 2";"Scope 1+2 (location-based)";15.3;28;1990;2016;2110000;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Global emissions target in production at major production facilities (Toyota Environmental 6th plan) Target GHG: CO2 emissions from energy useAlready achieved (155.7% achieved (emissions)), but go even further.";NA;NA;NA;4;0.25;0.933333333333333;2018;"2018-03-31";NA;NA;NA;NA;7792684.71;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fa-0za-7f-0zb-7f-5ad";NA;"19290-abs-S12L-1990-2020-1";"absolute"
"87";19290;"Toyota Motor Corporation";"Investor";"public";"Japan";"Construction, Financial services, Metal products manufacturing, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Services";"Automobiles, Banks, Fabricated metal components, Other professional services, Recreational vehicles, Residential building construction";"Transportation equipment";"Manufacturing";"Automobiles";"Abs 3";"Scope 1+2 (location-based)";100;35;2013;2015;8890000;2030;"No, but we anticipate setting one in the next 2 years";35.4;"Underway";"Midterm milestone for the global target in production at major facilities (Toyota Environmental Challenge 2050) Target GHG: CO2 emissions from energy use";"Possible % achieved issue";NA;NA;15;0.133333333333333;2.05882352941176;2018;"2018-03-31";7611000;"DWH 2014 S1, DWH 2014 S2L";NA;NA;7792684.71;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0hb-0zb-7f-0waoq-2bo-2ea-2fboq-5ab";"Base year emissions check: -0waoq: stated base year emissions are 17% higher than calculated base year emissions (DWH 2014 | TOTAL 7611000).";"19290-abs-S12L-2013-2030-1";"absolute"
"88";19304;"TC Energy";"Investor";"public";"Canada";"Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Power generation";"Non-CCGT generation, Oil & gas pipelines & storage";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";"Abs 1";"Scope 1";1;20;2010;2013;118352;2020;NA;NA;NA;"Quebec and California have GHG cap-and-trade programs linked under the Western Climate Initiative (WCI) GHG emissions market. In Quebec, the Becancour cogeneration plant is required to cover its GHG emissions. TC Energy's Canadian Mainline natural gas pipeline facilities in Quebec are also covered under this program. Accordingly, we meet the regulatory targets through a combination of emissions reduction and emissions management within the cap and trade framework.";NA;NA;"Energy (breakdown matches)";7;0.714285714285714;2;2018;"2018-12-31";12800000;"DWH 2011 S1";NA;NA;13445443;"C6 2019 S1";NA;NA;"-6c-0za-7f-0zb-7f-0vo-0tb-0rba-0rce-0rcb-0rce-0rcb-0rcb-0rce-0rcd-6fm-5aa";"Missing info: % of target achieved; Base year emissions check: -0vo: stated base year emissions are 108% of calculated base year emissions (DWH 2011 | TOTAL 128000).; Found keyword(s): Energy; Organizational changes: Divestment: 22.2% decreased in 2017, Change in boundary: 0.1% increase in 2016,  Acquisitions: 4.8% increase in 2016, Change in boundary: 0.1% increase in 2014,  Acquisitions: 0.6% decrease in 2014, Acquisitions: 0.3% decrease in 2013, Change in boundary: 1% increase in 2012, Change in methodology: 3.68% increase in 2011";"19304-abs-S1-2010-2020-1";"absolute"
"89";19569;"United Airlines Holdings";"Investor";"public";"United States of America";"Air transport";"Transportation services";"Air freight, Passenger airlines";"Air transport";"Transportation services";"Passenger airlines";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;50;2005;2018;42344563;2050;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";9.6;"New";"United is the first U.S. airline to publicly commit to reducing its own greenhouse gas emissions-50 percent by 2050 relative to 2005 levels. This pledge represents the equivalent of removing 4.5 million vehicles from the road each year, or the total number of cars in Los Angeles and New York City combined.";NA;NA;NA;32;0;1.11111111111111;2018;"2018-12-31";NA;NA;NA;NA;54251077;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.01, C6 2019 S3.02, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.07, C6 2019 S3.08, C6 2019 S3.09, C6 2019 S3.10, C6 2019 S3.11, C6 2019 S3.12, C6 2019 S3.13, C6 2019 S3.14, C6 2019 S3.15, C6 2019 S3.16, C6 2019 S3.17: upstream completeness: 1 downstream completeness: 1";33466543;"C6 2019 S1, C6 2019 S2L";"-0rcd-0rcd-0rce-0rcd-0rec-0rec-0rce-5ad";"Organizational changes: Change in methodology: 0.45% decreased in 2018, Change in methodology: 0.02% decreased in 2017,  Change in boundary: 0.02% increased in 2017, Change in methodology: 1.2% decrease in 2016, Other: 0.04% increase in 2015, Other: 0.17% increase in 2012, Change in boundary: 0.03% decrease in 2011";"19569-abs-S12L3-2005-2050-1";"absolute"
"90";19569;"United Airlines Holdings";"Investor";"public";"United States of America";"Air transport";"Transportation services";"Air freight, Passenger airlines";"Air transport";"Transportation services";"Passenger airlines";"Abs 2";"Scope 1";2.8;80;2015;2015;865546;2025;"No, but we are reporting another target that is science-based";0.5;"Underway";"In 2015 United made a $30 million equity investment in Fulcrum BioEnergy, whose biofuel is to be derived from municipal solid waste and is expected to have a greater than 80% reduction in lifecycle GHG emissions. United has a long-term supply agreement with Fulcrum for 90 million gallons of sustainable aviation biofuel per year for a minimum of 10 years, but this supply has not yet begun.";NA;NA;NA;10;0.3;8;2018;"2018-12-31";31446166;"DWH 2016 S1";NA;NA;33273067;"C6 2019 S1";NA;NA;"-0cb-0e-0zb-7f-0vo-0rcd-0rcd-0rce-0rcd-5aa";"Base year emissions check: -0vo: stated base year emissions are 102% of calculated base year emissions (DWH 2016 | TOTAL 880492.648).; Organizational changes: Change in methodology: 0.45% decreased in 2018, Change in methodology: 0.02% decreased in 2017,  Change in boundary: 0.02% increased in 2017, Change in methodology: 1.2% decrease in 2016";"19569-abs-S1-2015-2025-1";"absolute"
"91";19569;"United Airlines Holdings";"Investor";"public";"United States of America";"Air transport";"Transportation services";"Air freight, Passenger airlines";"Air transport";"Transportation services";"Passenger airlines";"Abs 3";"Scope 1";0.09;11;2012;2012;28213;2017;"No, but we are reporting another target that is science-based";100;"Achieved";"United has been subject to California's Greenhouse Cap-and-Trade Program since 2012 due to the stationary source emissions generated by the company's San Francisco Maintenance Center operations. Upon completion of verification of United's 2017 covered emissions being below the Cap-and-Trade threshold of 25,000 metric tons, representing United's third consecutive year within a triennial compliance period of being below the threshold, United qualified to opt out of the program. United's 2018 verified emissions continue to be below the 25,000 metric ton, emitting 22,421 metric tons in 2018.";NA;NA;NA;5;1.2;2.2;2018;"2018-12-31";32086690;"DWH 2013 S1";NA;NA;33273067;"C6 2019 S1";NA;NA;"-0ca-0db-0zb-7f-0vo-0rcd-0rcd-0rce-0rcd-0rec-5aa";"Base year emissions check: -0vo: stated base year emissions are 102% of calculated base year emissions (DWH 2013 | TOTAL 28878.021).; Organizational changes: Change in methodology: 0.45% decreased in 2018, Change in methodology: 0.02% decreased in 2017,  Change in boundary: 0.02% increased in 2017, Change in methodology: 1.2% decrease in 2016, Other: 0.04% increase in 2015";"19569-abs-S1-2012-2017-1";"absolute"
"92";19829;"Unilever plc";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Dairy & egg products, Personal care & household products";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 1";"Scope 1 +2 (market-based)";100;100;2015;2016;1858924;2030;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";15;"Underway";"This target is a continuation of Abs1 reported in 2018. Unilever committed to reduce scope 1 and 2 GHG emissions 100% by 2030 from a 2015 base year. This target has been approved by the Science Based Targets Initiative. We will achieve the target through: 1) reducing intensity of energy consumption and 2) use of 100% renewable energy for all residual energy requirements. During 2018, the third year of this target, we reduced absolute scope 1+2 emissions by 6.7% vs 2017, with scope 1 emissions reducing by 5.5% and scope 2 emissions reducing by 7.8%. Progress will accelerate in coming years as we work towards our RE100 target to achieve 100% renewable grid electricity by 2020, also due to 1) formation of new partnerships, 2) as more renewables become available, 3) as regulatory authorities open up markets and, 4) as we scale up and repeat projects that we are currently testing within markets.";NA;NA;NA;14;0.142857142857143;6.66666666666667;2018;"2018-09-30";1858924;"DWH 2016 S1, DWH 2016 S2M";NA;NA;1578880;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0e-0e-0fa-0fa-0fa-0e-0cd-0za-7f-0zb-7f-0vo-0rcd-0rca-0rcb-0rcb-0rcd-0rca-0rce-0rcd-0rca-0rcb-5aa";"Base year emissions check: -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2016 | TOTAL 1858924).; Organizational changes: Change in methodology: 1.2% decreased in 2018,  Divestment: 1.1% decreased in 2018,  Acquisitions: 0.1% increased in 2018, Acquisitions: 0.1% increased in 2017,  Change in methodology: 0.4% increased in 2017,  Divestment: 0.3% decreased in 2017,  Change in boundary: 2.4% increased in 2017, Change in methodology: 2% decrease in 2016,  Divestment: 0.6% decrease in 2016,  Acquisitions: 4.5% increase in 2016";"19829-abs-S12M-2015-2030-1";"absolute"
"93";19829;"Unilever plc";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Dairy & egg products, Personal care & household products";"Chemicals";"Manufacturing";"Personal care & household products";"Abs 2";"Scope 1 +2 (market-based)";100;100;2015;2016;1858924;2040;"No, but we are reporting another target that is science-based";0.15;"Underway";"This target is a continuation of Abs2 reported in 2018. Having achieved zero scope 1+2 emissions by 2030 (target Abs1), as a long term target we will ensure that existing operations maintain this status and new operations are designed to operate using 100% renewable energy.This target will supersede target Abs1 after 2030. During 2018, the third year of this target, we reduced absolute scope 1+2 emissions by 6.7% vs 2017, with scope 1 emissions reducing by 5.5% and scope 2 emissions reducing by 7.8%. Progress will accelerate in coming years as we work towards our RE100 target to achieve 100% renewable grid electricity by 2010, plus due to 1) formation of new partnerships, 2) as more renewables become available, 3) as regulatory authorities open up markets and, 4) as we scale up and repeat projects that we are currently testing within markets.";NA;NA;NA;24;0.0833333333333333;4;2018;"2018-09-30";1858924;"DWH 2016 S1, DWH 2016 S2M";NA;NA;1578880;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0cb-0e-0fa-0fa-0fa-0e-0cd-0za-7f-0zb-7f-0vo-0rcd-0rca-0rcb-0rcb-0rcd-0rca-0rce-0rcd-0rca-0rcb-5aa";"Base year emissions check: -0vo: stated base year emissions are 100% of calculated base year emissions (DWH 2016 | TOTAL 1858924).; Organizational changes: Change in methodology: 1.2% decreased in 2018,  Divestment: 1.1% decreased in 2018,  Acquisitions: 0.1% increased in 2018, Acquisitions: 0.1% increased in 2017,  Change in methodology: 0.4% increased in 2017,  Divestment: 0.3% decreased in 2017,  Change in boundary: 2.4% increased in 2017, Change in methodology: 2% decrease in 2016,  Divestment: 0.6% decrease in 2016,  Acquisitions: 4.5% increase in 2016";"19829-abs-S12M-2015-2040-1";"absolute"
"94";20402;"Walmart, Inc.";"Investor";"public";"United States of America";"Convenience retail";"Retail";"Hypermarkets & superstores, Supermarkets, food & drugstores";"Convenience retail";"Retail";"Hypermarkets & superstores";"Abs 1";"Scope 1 +2 (market-based)";100;18;2015;2016;19629573;2025;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";43;"Underway";"Approved by the Science Based Targets initiative in October and announced publicly in November 2016. Approved goal language is as follows: Walmart commits to reduce its absolute scope 1 and 2 emissions 18% by 2025, from 2015 levels. Walmart will also work to reduce CO2e emissions from upstream and downstream scope 3 sources by one billion metric tons between 2015 and 2030. On an adjusted basis, between 2015 calendar year baseline and 2018, Walmart reduced its absolute Scope 1 and 2 emissions by 7.7%, equivalent to 1.5 million metric tons of CO2e. Absolute emissions have been adjusted for the August 2018 divestiture of Walmart Brazil. Excluding this adjustment, we estimate the reduction would be approximately 8.7% compared to 2015. Several factors contributed to this reduction. These include, but are not limited to, reductions in electricity, refrigerants and transport fuel related emissions as a result of investments in energy efficiency projects, refrigerant management and product distribution strategies.";NA;NA;"Brazil (breakdown matches)";9;0.222222222222222;1.8;2018;"2018-12-31";NA;NA;NA;NA;18123724;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0e-0fa-0fa-0za-7f-0zb-7f-0ta-0rca-5ad";"Found keyword(s): Brazil; Organizational changes: Divestment: 0.75% decreased in 2018";"20402-abs-S12M-2015-2025-1";"absolute"
"95";20612;"Weyerhaeuser Company";"Investor";"public";"United States of America";"Financial services, Logging & rubber tapping, Wood & paper materials, Wood & rubber products";"Food, beverage & agriculture, Materials, Services";"Asset managers, Finished wood products, Logging, Sawmills & wood materials";"Wood & paper materials";"Materials";"Sawmills & wood materials";"Abs 1";"Scope 1+2 (location-based)";98;40;2000;2010;2370000;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"We've reached our goal. As of the end of 2018, our total (or absolute) greenhouse gas emissions decreased by 53 percent. These reductions were primarily driven by consolidating operations to our higher-efficiency mills and replacing fossil fuels with carbon-neutral biomass fuels. Even with increased production, we expect we will be able to maintain or further decrease our emissions with the continued installation of new capital equipment and projects.";NA;NA;NA;10;0.8;2;2018;"2018-12-31";2370000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;1130000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0za-7f-0zb-7gb-0vk-7h-5aa";"Base year emissions check: -0vk: stated base year emissions are 98% of calculated base year emissions (C5.1 2019 | TOTAL 2322600).";"20612-abs-S12L-2000-2020-1";"absolute"
