"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"47";14654;"Petróleo Brasileiro SA - Petrobras";"Investor";"public";"Brazil";"Chemicals, Industrial support services, Oil & gas extraction & production, Oil & gas processing, Oil & gas storage & transportation";"Fossil Fuels, Manufacturing, Services";"Biofuel processing, Energy services & equipment, Oil & gas extraction, Oil & gas pipelines & storage, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 1";"Scope 1+2 (location-based)";29;32;2015;2018;0.02;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";60;"New";"This intensity target it is applicable to our upstream activities (oil and gas exploration and production). We aim to achieve the intensity of 15 kg CO2e/boe in 2025 (with an ambition of 13 kg CO2e/boe). Our upstream intensity in the report year was 17 kg CO2e/boe.";NA;NA;NA;7;0;3.2;2018;"2018-12-31";77665275;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;61802128;"C6 2019 S1, C6 2019 S2L";NA;NA;"-7a-0rca-0rca";"Organizational changes: Divestment: 3.23% decreased in 2017, Divestment: 1.85% decrease in 2016";"14654-int-S12L-2015-2025-2";"intensity"
"48";14654;"Petróleo Brasileiro SA - Petrobras";"Investor";"public";"Brazil";"Chemicals, Industrial support services, Oil & gas extraction & production, Oil & gas processing, Oil & gas storage & transportation";"Fossil Fuels, Manufacturing, Services";"Biofuel processing, Energy services & equipment, Oil & gas extraction, Oil & gas pipelines & storage, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 2";"Scope 1+2 (location-based)";30;16;2015;2018;0.043;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";17;"New";"This intensity target it is applicable to our refinery activities. We aim to achieve the intensity of 36 kg CO2e/CWT in 2025, with an ambition of 34kg CO2e/CWT in 2025 . Our refinery intensity in the report year was 41,8 kg CO2e/CWT.";"Possible % achieved issue";NA;NA;7;0;1.6;2018;"2018-12-31";77665275;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;61802128;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0hb-7a-0rca-0rca-2ea";"Organizational changes: Divestment: 3.23% decreased in 2017, Divestment: 1.85% decrease in 2016";"14654-int-S12L-2015-2025-1";"intensity"
"49";14929;"POSCO";"Investor";"public";"Republic of Korea";"Construction, Metal smelting, refining & forming, Trading, wholesale, distribution, rental & leasing";"Infrastructure, Materials, Services";"Dealers, wholesalers & distributors, Energy infrastructure construction, Iron & steel, Metals supply, wholesale & trading";"Metal smelting, refining & forming";"Materials";"Iron & steel";"Int 1";"Scope 1+2 (location-based)";100;9;2009;2010;2.2;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Underway";"POSCO's vision and target of low-carbon green growth was confirmed by the POSCO Family Green Growth Committee on 17th December 2009, which announced the same at the 7th Green Growth Committee meeting chaired by the President of the Republic of Korea in February 2010.The company set its target of CO2 emissions intensity reduction by 9 percent per ton of crude steel production by 2020 based on the average figure over the past three years (2007~2009).";NA;NA;"Republic of Korea (breakdown matches)";10;0.8;0.818181818181818;2018;"2018-12-31";68590000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;72489000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0db-7a-0ta-0rcd";"Found keyword(s): Republic of Korea; Organizational changes: Change in methodology: 3.31% decrease in 2014";"14929-int-S12L-2009-2020-1";"intensity"
"50";15634;"Renault";"Investor";"public";"France";"Financial services, Transportation equipment";"Manufacturing, Services";"Automobiles, Banks";"Transportation equipment";"Manufacturing";"Automobiles";"Int 1";"Scope 1+2 (market-based) + 3 (upstream and downstream)";100;25;2010;2011;37.48;2022;"No, but we are reporting another target that is science-based";71.46;"Underway";"In 2011, as part of its Renault 2016 Drive The Change strategic plan, Renault made a unique commitment in the automotive industry to reduce the average carbon footprint of its vehicles sold worldwide by 3% per year between 2010 and 2016, throughout their life-cycle . This objective was exceeded with a total 18,2% reduction at end-2016 (or an average of 3.3% annually for the duration of the plan) thanks to measures implemented to reduce the carbon footprint of vehicles at each stage of their life-cycle. As part of its new Drive the Future 2017-2022 strategic plan, Renault has renewed in 2017 this commitment with the objective of reducing its carbon footprint by 25% over the 2010-2022 period. In 2018, there was a change in life cycle analysis model used to evaluate emissions from materials and 2010 base was revised in order to maintain data comparability from 2010 to 2018.This target doesn't include Avtovaz whose environment performance will be included between 2020-2022 in Renault environment results.SBT submission and validation of scope 1+2 & WTW for scope 3 has happened in 2019 when the SDA tool was published.";NA;NA;"annual";11;0.636363636363636;2.08333333333333;2018;"2018-12-31";1287617;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;1216710;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ma-0mc2-0fa-0fa-0fa-0e-7a-7c-0zb-7f-0rce-0rec-0rec-0rcd-0rec-0rec-0rec-0rca-0rae-0rec-0rea-0rcd-0rcb";"Organizational changes: Change in boundary: 0.59% increased in 2018,  Other: 0.14% increased in 2018, Other: 3.0% increased in 2017,  Change in methodology: 3.0% increased in 2017, Other: 2% decrease in 2016, Other: 0.8% decrease in 2015, Other: 3.8% increase in 2014,  Divestment: 0.4% decrease in 2014, Change in boundary: 10.9% increase in 2013,  Other: 3% increase in 2013, Other: 5% increase in 2012,  Change in methodology: 1.4% increase in 2012,  Acquisitions: 1.7% increase in 2012";"15634-int-S12M3-2010-2022-1";"intensity"
"51";15829;"Rio Tinto";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Coal mining, Metal smelting, refining & forming, Metallic mineral mining, Other mineral mining, Trading, wholesale, distribution, rental & leasing";"Fossil Fuels, Materials, Mineral extraction, Services";"Bauxite mining, Coal extraction & processing, Dealers, wholesalers & distributors, Iron ore mining, Other non-ferrous metals, Other non-ferrous ore mining, Other non-metallic minerals";"Metallic mineral mining";"Mineral extraction";"Iron ore mining";"Int 1";"Scope 1+2 (location-based)";95;24;2008;2015;100;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Underway";"Rio Tinto has a target of a 24 % reduction in total (scope 1 and net scope 2) greenhouse gas emissions intensity between 2008 and 2020. In 2018, we achieved a 29 % reduction in our total greenhouse gas emissions intensity reduction from our 2008 baseline.For 2018, emissions from activities such as projects under development, standalone power generation for smelting (eg net emissions for Kemano), shipping, exploration and small independent facilities below 50kt CO2-e are excluded from the target emissions scope calculation. This is consistent with Rio Tinto's methodology for the Group's greenhouse gas emissions intensity target calculations. The emissions excluded represent 3% of our total absolute emissions.The target percentage change assumes 2008 production levels in 2020. The actual change in absolute emissions over the target period is dependent on actual production in 2020. Rio Tinto is not able to publicly disclose specific forecasts of costs and forward looking statements due to strict legal and commercial sensitivity associated with such statements.,";NA;NA;NA;5;0.6;2;2018;"2018-12-31";50700000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;25500000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fa-7a-0za-7f-0zb-7f-0rba-0rec-0rca-0rca-0rba-0rba-0rcd-0rca-0rca-0rec-0rca";"Organizational changes: Divestment: 7.32% decreased in 2018, Other: 1.07% increased in 2017,  Divestment: 4.4% decreased in 2017, Divestment: 0.3% decrease in 2016, Divestment: 10% decrease in 2015, Divestment: 10% decrease in 2014, Change in methodology: 1.68% decrease in 2013,  Divestment: 2.93% decrease in 2013, Divestment: 0.11% decrease in 2012,  Other: 1.32% increase in 2012, Divestment: 0.22% decrease in 2011";"15829-int-S12L-2008-2020-1";"intensity"
"52";16012;"Royal Dutch Shell";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 1";"Scope 1+2 (market-based) + 3 (upstream and downstream)";100;2;2016;2019;1645000000;2021;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";0;"New";"NET CARBON FOOTPRINT AMBITION - 3rd party assuredIn 2017, Shell set an ambition to reduce the Net Carbon Footprint (NCF) of the energy products we sell (AR 2018, p76/77), taking into account their full life-cycle emissions including our customers' emissions associated with the energy products that we sell, by around 20% by 2035 and by around 50% by 2050 in step with society as it moves toward the goals of Paris. By 2050, our ambition is to align Shell's NCF with the footprint of the energy mix in the global energy system. We aim to reduce the NCF of the energy products we sell (in grams of CO2 equivalent per megajoule consumed) by around 50% by 2050.Early 2019, Shell decided to set a NCF target for 2021 of 2-3% lower than our 2016 NCF of 79 grams of CO2 equivalent per megajoule. This energy transition condition is included in performance conditions for the 2019 long-term incentive plan grant. It will include the first three-year target to reduce the NCF of the energy products we sell and will also include other measures that will help us achieve our strategic ambitions in the long term, related to the growth of Shell's Power business, commercialising opportunities in advanced biofuel technology and development of systems to capture and store carbon.The energy transition condition applies to Executive Directors, Executive Committee members and around 150 of Shell's senior executives in 2019.NOTE:- Non-energy products outside of NCF scope include chemical feedstocks or products, lubricants and bitumen.- The ''% of emissions in scope\" is estimated based on our total emissions including full life cycle emissions from them. Their end-of-life assumptions align with description in sector ''End of life treatment of sold products\" category.- In the box ''% change anticipated in absolute Scope 1/2/3 emissions\", we reflect on our NCF intensity target of a 2-3% reduction by 2021 (not absolute emissions). Our NCF Ambition is not an absolute emission target. The \"Net Carbon Footprint\" is also not a mathematical derivation of total emissions divided by total energy. It is a weighted average aggregation of lifecycle CO2 intensities of different energy products normalizing them to the same point relative to their final end-use.Please find details at: https://www.shell.com/energy-and-innovation/the-energy-future/what-is-shells-net-carbon-footprint-ambition/faq.html";NA;NA;NA;2;-0.5;0.4;2018;"2018-12-31";81000000;"C5.1 2018 S1, C5.1 2018 S2M";NA;NA;82000000;"C6 2019 S1, C6 2019 S2M";NA;NA;"-6c-0cb-0hb-0fb-0fb-0fb-0fb-0fb-0rcd-0rcb-0rec-0rce-0rca-0rce-0rca-0rcb-0rcd-0rec-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions, % change anticipated in absolute Scope 3 emissions; Organizational changes: Change in methodology: 0.7% decreased in 2018,  Acquisitions: 1.7% increased in 2018,  Other: 1.0% increased in 2018,  Change in boundary: 1.4% decreased in 2018,  Divestment: 4.4% decreased in 2018, Change in boundary: 1.8% decreased in 2017,  Divestment: 2.4% decreased in 2017,  Acquisitions: 4.1% increased in 2017,  Change in methodology: 0.2% decreased in 2017,  Other: 2.4% increased in 2017";"16012-int-S12M3-2016-2021-1";"intensity"
"53";16012;"Royal Dutch Shell";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 2";"Scope 1 +2 (market-based)";41;1.2;2017;2018;33800000;2018;"No, but we are reporting another target that is science-based";100;"Achieved";"UPSTREAM/INTEGRATED GAS GHG INTENSITY (SCORECARD)Upstream/midstream greenhouse gas (GHG) intensity is a measure of GHG emissions (direct and indirect GHG emissions associated with imported energy, excluding emissions from exported energy), expressed in metric tonnes of carbon dioxide (CO2) equivalent, emitted into the atmosphere per metric tonne of hydrocarbon production available for sale.For 2018, our target for our Upstream and Integrated Gas facilities was to achieve a GHG intensity of 0.164 tonnes or below of CO2 equivalent per tonne of hydrocarbon production available for sale.Our Upstream and Integrated Gas intensity was 0.158 tonnes CO2 equivalent per tonne of hydrocarbon production available for sale in 2018 compared to 0.166 in 2017.We continue to link staff bonuses to the management of greenhouse gas emissions. The Upstream and Integrated Gas GHG intensity target accounts for up to 4% of the annual bonus scorecard of our Executive Directors and around 55,000 employees.";NA;"Likely ex-post (decimal specificity)";"Upstream, Integrated Gas (breakdown matches); annual";0;NA;1.2;2018;"2018-12-31";85000000;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;82000000;"C6 2019 S1, C6 2019 S2M";NA;NA;"-6c-0ab-0ca-0ma-9ca-0fb-0da-0db-0tb-0rcd-0rcb-0rec-0rce-0rca-7e-6fn-9aa";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Found keyword(s): Upstream, Integrated Gas; Organizational changes: Change in methodology: 0.7% decreased in 2018,  Acquisitions: 1.7% increased in 2018,  Other: 1.0% increased in 2018,  Change in boundary: 1.4% decreased in 2018,  Divestment: 4.4% decreased in 2018";"16012-int-S12M-2017-2018-1";"intensity"
"54";16012;"Royal Dutch Shell";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 3";"Scope 1 +2 (market-based)";33;7.9;2017;2018;27300000;2018;"No, but we are reporting another target that is science-based";100;"Achieved";"REFINING GHG INTENSITY (SCORECARD)Refining GHG intensity is a measure of GHG emissions (direct and indirect GHG emissions associated with imported energy, excluding emissions from exported energy), expressed in metric tonnes of CO2 equivalent, emitted into the atmosphere per unit of Utilized Equivalent Distillation Capacity [UEDCTM].UEDCTM is a proprietary metric of Solomon Associates. It is a complexity weighted normalisation parameter that reflects the operating cost intensity of a refinery based on size and configuration of its particular mix of process and non-process facilities.For 2018, Shells target for our refineries was to reduce GHG intensity to 1.05 tonnes or below of CO2 equivalent per Solomon's Utilised Equivalent Distillation Capacity [UEDC]. Refinery GHG intensity in 2018 was 1.05 tonnes CO2e per UEDC compared to 1.14 in 2017.We continue to link staff bonuses to the management of greenhouse gas emissions. The Refining GHG intensity target accounts for up to 4% of the annual bonus scorecard of our Executive Directors and around 55,000 employees.";NA;"Likely ex-post (decimal specificity)";"annual";0;NA;7.9;2018;"2018-12-31";85000000;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;82000000;"C6 2019 S1, C6 2019 S2M";NA;NA;"-6c-0ab-0ca-0ma-9ca-0fa-0da-0db-0rcd-0rcb-0rec-0rce-0rca-7e-6fn-9aa";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Change in methodology: 0.7% decreased in 2018,  Acquisitions: 1.7% increased in 2018,  Other: 1.0% increased in 2018,  Change in boundary: 1.4% decreased in 2018,  Divestment: 4.4% decreased in 2018";"16012-int-S12M-2017-2018-2";"intensity"
"55";16151;"Saint-Gobain";"Investor";"public";"France";"Other materials";"Materials";"Glass products, Other non-wood building materials";"Other materials";"Materials";"Glass products";"Int 1";"Scope 1+2 (location-based)";100;20;2010;2011;17438524;2025;"No, but we are reporting another target that is science-based";59;"Underway";"Saint-Gobain has set mid-term objectives to reduce CO2 emissions (scope 1+2) by 20% by 2025 compared to 2010, at iso-production. We have achieved a 11,7% reduction over 2010-2018.";NA;NA;NA;14;0.5;1.33333333333333;2018;"2018-12-31";17438524;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;11664334;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0fa-0za-7f-0zb-7f-0rcd-0rcb-0rca-0rba-0rec-0rba-0rec-0rca-0rcb-0rec-0rcb-0rca-0rcb-0rca";"Organizational changes: Change in methodology: 1.2% decreased in 2017,  Acquisitions: 2.5% decreased in 2017, Divestment: 0.4% decrease in 2016, Divestment: 19.9% decrease in 2015,  Other: 0.2% increase in 2015, Divestment: 9.7% decrease in 2014, Other: 1% increase in 2013,  Divestment: 1.31% decrease in 2013,  Acquisitions: 1.27% increase in 2013, Other: 1% increase in 2012,  Acquisitions: 1.2% increase in 2012,  Divestment: 0.7% decrease in 2012, Acquisitions: 0.6% increase in 2011,  Divestment: 0.3% decrease in 2011";"16151-int-S12L-2010-2025-1";"intensity"
"56";16558;"SSE";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Energy utility networks, Industrial support services, Oil & gas extraction & production, Oil & gas storage & transportation, Renewable power generation";"Fossil Fuels, Infrastructure, Power generation, Services";"Electricity networks, Gas utilities, Industrial services, Oil & gas extraction, Oil & gas pipelines & storage, Other renewable generation";"Renewable power generation";"Power generation";"Other renewable generation";"Int 1";"Scope 1";99;50;2018;2018;305;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";7;"Underway";"This target covers: SSE's carbon emissions that arise from the consumption of coal, oil, gas and biomass in SSE's thermal generation plant (including Power Purchase Agreements). The intensity ratio covers the total output from SSE's thermal (oil, gas, coal, multifuel) and renewable (wind, both onshore and offshore, hydro including pumped storage and biomass) electricity generation portfolio.Performance against the target: SSE's target is to reduce the carbon intensity of the electricity it generates by 50% by 2030, based on 2018 levels. This means that SSE's electricity generation carbon intensity is now forecast to be around 150gCO2e/kWh by 2030, which represents a 75% cut based on its original 2006 baseline.Between 2017/18 and 2018/19 the carbon intensity of SSE's generated electricity fell by 7% from 305gCO2e/kWh to 284gCO2e/kWh, as a result of changes in its generation output mix. SSE had a record year of renewable generation output and this, combined with a reduction in the coal-fired and gas- and oil-fired generation output, resulted in the reduction in carbon intensity.It is important to note that SSE does not expect the achievement of this target in 2030 to have followed a linear year-to-year reduction path. Market driven and weather related fluctuations may mean there are some years in which emissions may increase. However, SSE fully expects to achieve its 2030 target and the long-term trend continues to be significant reduction in the carbon intensity of the electricity it generates.This is a science based target. The science based target was assessed using SSE's internal model based on the UK government's Climate Change Act 2008 ambitions. In addition, this science based target was assessed using the SBTi Sector Decarbonisation Approach methodology by SSE. SSE has a suite of targets which together meet the SBTi criteria.";NA;NA;NA;12;0;4.16666666666667;2019;"2019-03-31";10128193;"C6 2018 S1";NA;NA;8814383;"C5.1 2019 S1";NA;NA;"-0e-0fb-0fa-7a-0zb-7f";NA;"16558-int-S1-2018-2030-1";"intensity"
"57";17929;"Suncor Energy Inc.";"Investor";"public";"Canada";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction, Oil & gas refining";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 1";"Scope 1+2 (location-based)";99;30;2014;2015;0.433;2030;"No, and we do not anticipate setting one in the next 2 years";10;"Underway";"Our goal is a 30% reduction in GHG emissions intensity by 2030 (scope 1 and 2 emissions only). If current production remained flat, we would expect a similar reduction in absolute emissions. However, planned production growth during this timeframe would add incremental absolute emissions, albeit at a lower GHG emissions intensity. With the continuous improvement of emission calculation methodology, the data quality has been continuously improved (e.g. previously missing sources are added in the inventory).";NA;NA;NA;15;0.2;1.875;2018;"2018-12-31";20468340;"DWH 2015 S1, DWH 2015 S2L";NA;NA;22130207;"C6 2019 S1, C6 2019 S2L";NA;NA;"-6c-0e-0za-7f-0zb-7f-0rca-0rae-0reb-0rea-0rca-0rca-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Divestment: 1.05% decreased in 2018,  Change in boundary: 112.8% increased in 2018,  Other: 9.31% decreased in 2018, Other: 10.0% increased in 2017,  Divestment: 2.0% decreased in 2017, Divestment: 0.1% decrease in 2015";"17929-int-S12L-2014-2030-1";"intensity"
"58";18074;"Suzuki Motor Corporation";"Investor";"public";"Japan";"Powered machinery, Transportation equipment";"Manufacturing";"Automobiles, Engines & motors";"Transportation equipment";"Manufacturing";"Automobiles";"Int 1";"Scope 1 +2 (market-based)";88.9;10;2010;2016;0.315;2020;"No, but we anticipate setting one in the next 2 years";79;"Underway";"This target is a CO2 reduction target for the production activities of the SUZUKI Group in Japan and overseas. The target is expected to be achieved through energy-saving activities such as conversion to high energy-efficiency equipment, like the shift to inverter type facilities, fuel conversion, and installation of solar power panels at domestic and overseas plants.";NA;NA;"domestic";4;0.25;1;2018;"2018-03-31";NA;NA;NA;NA;1209182;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ua-0ub-0zb-7f-0ta-0td-0rce-0rce-0rce-0rce-0rec";"Found keyword(s): Japan, ??, ???; Organizational changes: Change in boundary: 0.0% increased in 2017, Change in boundary: 0.3% increase in 2015, Change in boundary: 1.6% increase in 2014, Change in boundary: 1.6% increase in 2013,  Other: 0.9% decrease in 2013";"18074-int-S12M-2010-2020-1";"intensity"
"59";19242;"Toray Industries, Inc.";"Investor";"public";"Japan";"Chemicals, Electrical & electronic equipment, Light manufacturing, Medical equipment & supplies, Plastic product manufacturing, Specialized professional services";"Biotech, health care & pharma, Manufacturing, Services";"Basic plastics, Electronic components, Health care supplies, Other base chemicals, Other professional services, Plastic products, Pollution control equipment, Specialty chemicals";"Chemicals";"Manufacturing";"Basic plastics";"Int 1";"Scope 1 +2 (market-based)";73;15;1990;2016;2770000;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"?.The reason 100% of emissions in Scope are not covered in this target This target applies to Toray Industries, Inc and Toray Japanese subsidiaries but not Toray subsidiaries outside Japan.?.The reason \"No, but we are reporting another target that is science-based\" is chosenWe have another science-based target which will be achieved by continuous energy saving activities (for example \"introduction of the photovoltaic power generation\").";NA;NA;"Japan (breakdown matches)";4;0.5;0.5;2019;"2019-03-31";NA;NA;NA;NA;5635267;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0fb-0za-7f-0zb-7f-0ta-0rec-0rec";"Found keyword(s): Japan; Organizational changes: Other: 2% increase in 2013, Other: 4% increase in 2012";"19242-int-S12M-1990-2020-1";"intensity"
"60";19257;"Total";"Investor";"public";"France";"Chemicals, Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels, Manufacturing";"Oil & gas extraction, Oil & gas refining, Other base chemicals";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";"Int 1";"Scope 1+2 (location-based)";100;10;2010;2016;100;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Total's set of Group targets and commitments (defined at the beginning of 2016) illustrates our efforts in reducing our direct GHG emissions through, in particular, a 1% per year on average improvement in energy efficiency of operated installations over 2010-2020.The Group's Energy efficiency index results of the EE indices from Upstream and Downstream activities, and is generally expressed as the consumed energy, divided by production. It is not straightforward to express it in terms of CO2 emissions, but this target covers the whole activities of Total, therefore the whole emissions of Total.Total has set a corporate-wide energy efficiency target of 1% per year in average between 2010 and 2020 (Scope 1+2 location based).The percentage indicated here is not fully relevant as Energy Efficiency cannot be translated in emission reduction as such.The objective is set in terms of energy efficiency and not in a reduction of CO2 emissions. The Group Energy Efficiency Index has decreased by 12% from 2010 to end of 2018, the objective of 10% for the period 2010-2020 was reached in 2017.";NA;NA;"Upstream (breakdown matches)";4;0.5;1;2018;"2018-12-31";57000000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;44218026;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fa-0fa-0fb-0e-0zb-7f-0tb-0rae-0reb-0reb-0rec-0rec-0rce-0rce-0rba";"Found keyword(s): Upstream; Organizational changes: Change in boundary: 5.0% increased in 2018, Other: 24.0% decreased in 2017, Other: 27% decrease in 2016, Other: 1% decrease in 2015, Other: 2% decrease in 2014, Change in boundary: 2% decrease in 2013, Change in boundary: 1.9% decrease in 2012, Divestment: 7% decrease in 2011";"19257-int-S12L-2010-2020-1";"intensity"
"61";19290;"Toyota Motor Corporation";"Investor";"public";"Japan";"Construction, Financial services, Metal products manufacturing, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Services";"Automobiles, Banks, Fabricated metal components, Other professional services, Recreational vehicles, Residential building construction";"Transportation equipment";"Manufacturing";"Automobiles";"Int 1";"Scope 1+2 (location-based)";100;100;2001;2015;1.18;2050;"No, but we anticipate setting one in the next 2 years";37;"Underway";"Global emissions target in production at major production facilities (in the period of Environmental Challenge)Target GHG: CO2 emissions from energy useUnits: per production volume";NA;NA;NA;35;0.0571428571428571;2.04081632653061;2018;"2018-03-31";NA;NA;NA;NA;7792684.71;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cd-0zb-7f";NA;"19290-int-S12L-2001-2050-1";"intensity"
"62";19290;"Toyota Motor Corporation";"Investor";"public";"Japan";"Construction, Financial services, Metal products manufacturing, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Services";"Automobiles, Banks, Fabricated metal components, Other professional services, Recreational vehicles, Residential building construction";"Transportation equipment";"Manufacturing";"Automobiles";"Int 2";"Scope 1+2 (location-based)";100;61;2001;2016;1.18;2020;"No, but we anticipate setting one in the next 2 years";60.6;"Underway";"Global emssion target in production at major production facilitiesTarget GHG: CO2 emission from energy useUnit: per production volume";"Possible % achieved issue";NA;NA;4;0.25;3.21052631578947;2018;"2018-03-31";NA;NA;NA;NA;7792684.71;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0hb-0db-0za-7ga-0zb-7f-2ea";NA;"19290-int-S12L-2001-2020-1";"intensity"
"63";19304;"TC Energy";"Investor";"public";"Canada";"Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Power generation";"Non-CCGT generation, Oil & gas pipelines & storage";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";"Int 1";"Scope 1";31.7;20;2015;2018;0.03785;NA;NA;NA;"Underway";"Under the Carbon Competitiveness Incentive Regulation (CCIR) in Alberta, established industrial facilities with GHG emissions above a certain threshold must reduce their emissions below a facility-specific benchmark. The CCIR program covers our natural gas pipelines in the province. The base year is an average of 2015-2017 annual emissions intensities.";NA;NA;"annual";NA;NA;NA;2018;"2018-12-31";13100000;"C5.1 2019 S1";NA;NA;13445443;"C6 2019 S1";NA;NA;"-6a-6c-0ma-0rba-0rce-0rcb-6fn";"Missing info: Target year, % of target achieved, % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Divestment: 22.2% decreased in 2017, Change in boundary: 0.1% increase in 2016,  Acquisitions: 4.8% increase in 2016";"19304-int-S1-2015-NA-1";"intensity"
"64";19304;"TC Energy";"Investor";"public";"Canada";"Oil & gas storage & transportation, Thermal power generation";"Fossil Fuels, Power generation";"Non-CCGT generation, Oil & gas pipelines & storage";"Oil & gas storage & transportation";"Fossil Fuels";"Oil & gas pipelines & storage";"Int 2";"Scope 1";13.3;NA;2015;2018;0.37;NA;NA;NA;"Underway";"Under the Carbon Competitiveness Incentive Regulation (CCIR) in Alberta, established industrial facilities with GHG emissions above a certain threshold must reduce their emissions below benchmark. The CCIR program covers our energy assets in the province. The benchmark is specific to the product (i.e. electricity output)";NA;NA;NA;NA;NA;NA;2018;"2018-12-31";13100000;"C5.1 2019 S1";NA;NA;13445443;"C6 2019 S1";NA;NA;"-6a-6c-0rba-0rce-0rcb-6fn";"Missing info: Target year, Targeted % reduction from base year, % of target achieved, % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Divestment: 22.2% decreased in 2017, Change in boundary: 0.1% increase in 2016,  Acquisitions: 4.8% increase in 2016";"19304-int-S1-2015-NA-3";"intensity"
