"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12M";10389;"L'Oréal";"France";"Global";"Chemicals";"Materials";"Personal care & household products";2016;60;2020;39911;NA;NA;2019;NA;NA;NA;1;98;"Other, please specify: Scope 1 + Scope 2 Market-Based (administrative sites and research centres)";61963;170239;58487;61963;170239;58487;"10389-abs-S12M-2016-2020-1";"Site/facility";2016;"No, but we are reporting another target that is science-based";47.5808674300318;"Scope 1+2";"S1";"S2M";"absolute";39911;39911;61963;58487;0.514429223744292;1;15964.4;21951.05;21951.05
"S1";10609;"LEGRAND";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;15;2030;57754;57754;NA;2019;54976;NA;NA;1;100;"Scope 1";54976;NA;NA;54976;NA;NA;"10609-abs-S1-2016-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";32.0670429753783;"Scope 1";"S1";"";"absolute";57754;57754;54976;0;1;1;49090.9;55897.6214285714;54976
"S1";10609;"LEGRAND";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;15;2030;57754;57754;NA;2019;54976;NA;NA;1;100;"Scope 1";54976;112659;256;54976;112659;256;"10609-abs-S1-2016-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";32.0670429753783;"Scope 1";"S1";"";"absolute";57754;57754;54976;0;1;1;49090.9;55897.6214285714;54976
"S2M";10609;"LEGRAND";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;121102;0;NA;2019;256;NA;NA;1;100;"Scope 2 (market-based)";54976;NA;NA;54976;NA;NA;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";121102;121102;0;NA;0;1;77505.28;111759.845714286;256
"S2M";10609;"LEGRAND";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;36;2030;121102;0;NA;2019;256;NA;NA;1;100;"Scope 2 (market-based)";54976;112659;256;54976;112659;256;"10609-abs-S2M-2016-2030-1";NA;2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";18.7789356630499;"Scope 2";"";"S2M";"absolute";121102;121102;0;256;0;1;77505.28;111759.845714286;256
"S12L";10670;"LG Electronics";"Republic of Korea";"Global";"Electrical & electronic equipment";"Manufacturing";"Household appliances";2017;50;2030;1933139;1928478;NA;2019;1502921;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"10670-abs-S12L-2017-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";44.196304559579;"Scope 1+2";"S1";"S2L";"absolute";1933139;1933139;NA;NA;1;1;966569.5;1784436;1502921
"S12L";10670;"LG Electronics";"Republic of Korea";"Global";"Electrical & electronic equipment";"Manufacturing";"Household appliances";2017;50;2030;1933139;1928478;NA;2019;1502921;NA;NA;1;100;"Scope 1+2 (location-based)";340805;760263;NA;340805;760263;NA;"10670-abs-S12L-2017-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";44.196304559579;"Scope 1+2";"S1";"S2L";"absolute";1933139;1933139;340805;760263;0.309522209345835;1;966569.5;1784436;1502921
"S12L";10670;"LG Electronics";"Republic of Korea";"Global";"Electrical & electronic equipment";"Manufacturing";"Household appliances";2017;50;2035;1933139;1928478;NA;2019;1502921;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"10670-abs-S12L-2017-2035-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";44.196304559579;"Scope 1+2";"S1";"S2L";"absolute";1933139;1933139;NA;NA;1;1;966569.5;1825742.38888889;1502921
"S12L";10670;"LG Electronics";"Republic of Korea";"Global";"Electrical & electronic equipment";"Manufacturing";"Household appliances";2017;50;2035;1933139;1928478;NA;2019;1502921;NA;NA;1;100;"Scope 1+2 (location-based)";340805;760263;NA;340805;760263;NA;"10670-abs-S12L-2017-2035-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";44.196304559579;"Scope 1+2";"S1";"S2L";"absolute";1933139;1933139;340805;760263;0.309522209345835;1;966569.5;1825742.38888889;1502921
"S12L3";10797;"Loblaw Companies Limited";"Canada";"Global";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2011;30;2030;1153542.76;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 1 + Scope 2 (location-based) + Scope 3 (business travel + waste generated in operations)";460647.739;267889.493;267889.493;460647.739;267889.493;267889.493;"10797-abs-S12L3-2011-2030-1";"Other, please specify: Operational corporate carbon footprint";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";99.0792747032629;"Scope 1+2+3";"S1";"S2L";"absolute";1153542.76;1153542.76;460647.739;267889.493;0.63229128007009;1;807479.932;1007832.09557895;1007832.09557895
"S12L3";10797;"Loblaw Companies Limited";"Canada";"Global";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2011;50;2030;1153542.76;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 1 + Scope 2 (location-based) + Scope 3 (business travel + waste generated in operations)";460647.739;267889.493;267889.493;460647.739;267889.493;267889.493;"10797-abs-S12L3-2011-2030-2";"Other, please specify: Operational corporate carbon footprint";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";59.4475648219577;"Scope 1+2+3";"S1";"S2L";"absolute";1153542.76;1153542.76;460647.739;267889.493;0.63229128007009;1;576771.38;910691.652631579;910691.652631579
"S12M";10834;"Logitech Europe S.A.";"Switzerland";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2018;72;2030;5355;5356;NA;2019;2849;NA;NA;1;100;"Scope 1+2 (market-based)";NA;16724;1954;NA;16724;1954;"10834-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";65.0223052183836;"Scope 1+2";"S1";"S2M";"absolute";5355;5355;NA;1954;1;1;1499.4;5033.7;2849
