"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12M";17937;"Suncorp Group";"Australia";"Australia";"Financial services";"Services";"Insurance";2018;51;2030;28731;NA;NA;2019;NA;NA;NA;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"17937-abs-S12M-2018-2030-1";"Other, please specify: Suncorp corporate operations";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";15.5055583195305;"Scope 1+2";"S1";"S2M";"absolute";28731;28731;NA;NA;0.4;1;14078.19;27509.9325;27509.9325
"S12M";17937;"Suncorp Group";"Australia";"Australia";"Financial services";"Services";"Insurance";2018;100;2050;41783;NA;NA;2019;NA;NA;NA;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"17937-abs-S12M-2018-2050-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";5.87559533781682;"Scope 1+2";"S1";"S2M";"absolute";41783;41783;NA;NA;0.4;1;0;40477.28125;40477.28125
"S12M";19834;"Unite Students";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom of Great Britain and Northern Ireland";"Financial services";"Services";"REIT";2014;0;2025;59820;59820;NA;2019;10525.11;NA;0;1;100;"Scope 1+2 (market-based)";7397;29204;3127;7397;29205;3128.11;"19834-abs-S12M-2014-2025-1";NA;2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2";"S1";"S2M";"absolute";59820;59820;7397;3127;0.70286963131889;1;59820;59820;10525.11
"S12M";19834;"Unite Students";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom of Great Britain and Northern Ireland";"Financial services";"Services";"REIT";2014;44;2050;59820;59820;NA;2019;10525.11;NA;26318.0241536668;1;100;"Scope 1+2 (market-based)";7397;29204;3127;7397;29205;3128.11;"19834-abs-S12M-2014-2050-1";NA;2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";187.289140147716;"Scope 1+2";"S1";"S2M";"absolute";59820;59813.6912583336;7397;3127;0.70286963131889;1;33495.6671046668;56158.4101258799;10525.11
"S12L3";20575;"Wells Fargo & Company";"United States of America";"United States of America";"Financial services";"Services";"Banks";2008;45;2020;1953466;NA;1848134;2019;4473771;863320;169635.374766388;1;100;"Scope 1+2 (location-based) +3 (upstream)";142889;1564151;NA;142889;1564151;NA;"20575-abs-S12L3-2008-2020-1";NA;2008;"No, but we anticipate setting one in the next 2 years";115.108109267209;"Scope 1+2+3";"S1";"S2L";"absolute";1953466;376967.499480862;142889;1564151;0.0837057128128222;0.192973668075545;207332.124714474;221468.405945007;863320
"S12L";21013;"Yuanta Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Asset managers";2017;5;2020;25741;NA;NA;2019;21512.52;NA;1287.05;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21013-abs-S12L-2017-2020-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";328.542014684744;"Scope 1+2";"S1";"S2L";"absolute";25741;25741;NA;NA;0.4;1;24453.95;24882.9666666667;21512.52
"S12L";21013;"Yuanta Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Asset managers";2017;8;2030;25741;NA;NA;2019;21512.52;NA;2059.28;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21013-abs-S12L-2017-2030-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";205.338759177965;"Scope 1+2";"S1";"S2L";"absolute";25741;25741;NA;NA;0.4;1;23681.72;25424.1876923077;21512.52
"S12L";21013;"Yuanta Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Asset managers";2017;31;2034;25741;NA;NA;2019;21512.52;NA;7979.71;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21013-abs-S12L-2017-2034-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";52.9906475297974;"Scope 1+2";"S1";"S2L";"absolute";25741;25741;NA;NA;0.4;1;17761.29;24802.2105882353;21512.52
"S12L";21013;"Yuanta Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Asset managers";2017;50;2050;25741;NA;NA;2019;21512.52;NA;12870.5;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21013-abs-S12L-2017-2050-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";32.8542014684744;"Scope 1+2";"S1";"S2L";"absolute";25741;25741;NA;NA;0.4;1;12870.5;24960.9696969697;21512.52
"S12M";21134;"T. IS BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2018;38;2025;92225.5;92225.5;NA;2019;93545.4;NA;35045.69;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"21134-abs-S12M-2018-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-3.76622631770125;"Scope 1+2";"S1";"S2M";"absolute";92225.5;92225.5;NA;NA;0.4;1;57179.81;87218.9728571429;93545.4
"S12M";21134;"T. IS BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2018;65;2030;92225.5;92225.5;NA;2019;93545.4;NA;59946.575;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"21134-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-2.2017938472715;"Scope 1+2";"S1";"S2M";"absolute";92225.5;92225.5;NA;NA;0.4;1;32278.925;87229.9520833333;93545.4
"S12M";21134;"T. IS BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2018;100;2035;92225.5;92225.5;NA;2019;93545.4;NA;92225.5;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"21134-abs-S12M-2018-2035-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-1.43116600072647;"Scope 1+2";"S1";"S2M";"absolute";92225.5;92225.5;NA;NA;0.4;1;0;86800.4705882353;93545.4
"S1";21158;"TÜRKIYE VAKIFLAR BANKASI T.A.O.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2019;4;2020;15534;15534;NA;2019;15534;NA;NA;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"21158-abs-S1-2019-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";0;"Scope 1";"S1";"";"absolute";15534;15534;NA;0;1;1;14912.64;15534;15534
"S12L";21158;"TÜRKIYE VAKIFLAR BANKASI T.A.O.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2019;4;2020;48171;48171;NA;2019;48171;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21158-abs-S12L-2019-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2L";"absolute";48171;48171;NA;NA;0.4;1;46244.16;48171;48171
"S12L";21160;"YAPI VE KREDI BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2015;15;2025;24884.79;23726.0505;NA;2019;55657.65;NA;3732.7185;1;95;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"21160-abs-S12L-2015-2025-1";"Site/facility";2015;"No, but we anticipate setting one in the next 2 years";628.832578722451;"Scope 1+2";"S1";"S2L";"absolute";24884.79;24884.79;NA;NA;0.4;1;21152.0715;23391.7026;55657.65
"S12X3";21457;"Sul América S/A";"Brazil";"Brazil";"Financial services";"Services";"Insurance";2014;35;2023;6079;NA;NA;2019;NA;NA;2127.65;1;42;"Other, please specify: Escopo 1 + Escopo 2 + Escopo 3";NA;NA;NA;NA;NA;NA;"21457-abs-S12X3-2014-2023-1";NA;2014;"No, and we do not anticipate setting one in the next 2 years";NA;"Scope 1+2+3";"S1";"max";"absolute";6079;6079;NA;NA;0.4;1;3951.35;4896.97222222222;4896.97222222222
"S12L";22221;"BPER Banca";"Italy";"Italy";"Financial services";"Services";"Banks";2018;10;2021;29159;29159;NA;2019;30321;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22221-abs-S12L-2018-2021-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";-39.6790013374944;"Scope 1+2";"S1";"S2L";"absolute";29159;29159;NA;NA;0.4;1;26243.1;28187.0333333333;30321
"S12L";22341;"Ecopetrol S.A.";"Colombia";"Colombia";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";2010;20;2030;NA;NA;NA;2019;NA;NA;NA;1;NA;"Scope 1+2 (location-based)";10723525;301505;147939;10723525;301505;147939;"22341-abs-S12L-2010-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";NA;0;10723525;301505;0.972652682124221;1;NA;NA;0
"S12L";22383;"Alk-Abello A/S";"Denmark";"Denmark";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2017;25;2020;9658;NA;NA;2019;NA;NA;NA;1;NA;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22383-abs-S12L-2017-2020-1";"Other, please specify: All production facilities: Hørsholm, Madrid, Varennes, Port Washington, Post Falls and Oklahoma";2018;"No, but we anticipate setting one in the next 2 years";87.2230275419341;"Scope 1+2";"S1";"S2L";"absolute";9658;9658;NA;NA;0.4;1;7243.5;8048.33333333333;8048.33333333333
"S12L";22480;"Nexen Tire";"Republic of Korea";"Republic of Korea";"Light manufacturing";"Manufacturing";"Tires";2019;10;2030;213999;214001.526;NA;2019;214001.526;NA;21399.9;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22480-abs-S12L-2019-2030-1";"Company-wide";2012;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2L";"absolute";213999;213999;NA;NA;0.4;1;192599.1;213999;214001.526
"S12L";22507;"Hana Financial Group";"Republic of Korea";"Republic of Korea";"Financial services";"Services";"Banks";2015;21;2025;77201;77179;NA;2019;68957.491;NA;16212.21;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22507-abs-S12L-2015-2025-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";50.8505626314981;"Scope 1+2";"S1";"S2L";"absolute";77201;77201;NA;NA;0.4;1;60988.79;70716.116;68957.491
"S12L";22507;"Hana Financial Group";"Republic of Korea";"Republic of Korea";"Financial services";"Services";"Banks";2015;52.5;2040;77201;77179;NA;2019;68957.491;NA;40530.525;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22507-abs-S12L-2015-2040-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";20.3402250525992;"Scope 1+2";"S1";"S2L";"absolute";77201;77201;NA;NA;0.4;1;36670.475;70716.116;68957.491
NA;22528;"Organizacion Soriana";"Mexico";"Mexico";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2019;20;2021;1310404;NA;NA;2019;NA;NA;262080.8;1;25.68;"Other, please specify: All business units";NA;NA;NA;NA;NA;NA;"22528-abs-SX-2019-2021-1";"Company-wide";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";125.285209752107;NA;NA;NA;"absolute";1310404;1310404;NA;NA;0;1;1048323.2;1310404;1310404
"S12L";22570;"Taishin Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Banks";2018;2;2020;25030;25033;NA;2019;20241;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22570-abs-S12L-2018-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";957.25129844187;"Scope 1+2";"S1";"S2L";"absolute";25030;25030;NA;NA;0.4;1;24529.4;24779.7;20241
"S12L";22570;"Taishin Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Banks";2018;3;2021;25030;25033;NA;2019;20241;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22570-abs-S12L-2018-2021-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";638.16753229458;"Scope 1+2";"S1";"S2L";"absolute";25030;25030;NA;NA;0.4;1;24279.1;24779.7;20241
"S12L";22570;"Taishin Financial Holdings";"Taiwan, Greater China";"Taiwan, Greater China";"Financial services";"Services";"Banks";2018;5;2023;25030;25033;NA;2019;20241;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"22570-abs-S12L-2018-2023-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";382.900519376748;"Scope 1+2";"S1";"S2L";"absolute";25030;25030;NA;NA;0.4;1;23778.5;24779.7;20241
"S12L";28760;"ENCIRC";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom of Great Britain and Northern Ireland";"Other materials";"Materials";"Glass products";2019;100;2043;311117.79;311118;NA;2019;311118;NA;311117.79;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"28760-abs-S12L-2019-2043-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2L";"absolute";311117.79;311117.79;NA;NA;0.4;1;0;311117.79;311118
"S1";30086;"Islam Garments Ltd";"Bangladesh";"Bangladesh";"Textiles & fabric goods";"Apparel";"Apparel & footwear";2017;20;2025;1969;NA;NA;2020;397.8;NA;393.8;1;26;"Scope 1";NA;NA;NA;NA;NA;NA;"30086-abs-S1-2017-2025-1";"Site/facility";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";249.619095987811;"Scope 1";"S1";"";"absolute";1969;1969;NA;0;1;1;1575.2;1821.325;397.8
"S1";30498;"DW Morgan, LLC";"United States of America";"United States of America";"Intermodal transport & logistics";"Transportation services";"Logistics - 3rd party";2012;20;2020;4548;4548;NA;2019;1605.7;NA;909.6;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"30498-abs-S1-2012-2020-1";"Company-wide";2014;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";323.471855760774;"Scope 1";"S1";"";"absolute";4548;4548;NA;0;1;1;3638.4;3752.1;1605.7
"S1";31303;"COFCO Malt (Dalian) Co., Ltd";"China";"China";"Food & beverage processing";"Food, beverage & agriculture";"Grain & corn milling";2016;5;2026;250000;NA;NA;2019;249900;NA;12500;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"31303-abs-S1-2016-2026-1";NA;NA;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1";"S1";"";"absolute";250000;250000;NA;0;1;1;237500;246250;249900
"S12M";31393;"Banco Santander Brasil";"Brazil";"Brazil";"Financial services";"Services";"Banks";2018;48;2025;38834.84;18769;NA;2019;17322.31;NA;18640.7232;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"31393-abs-S12M-2018-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";6.52533695688371;"Scope 1+2";"S1";"S2M";"absolute";38834.84;38834.84;NA;NA;0.4;1;20194.1168;36171.8795428571;17322.31
"S12L";31416;"Aedifica SA";"Belgium";"Belgium";"Financial services";"Services";"REIT";2017;10;2025;NA;NA;NA;2019;NA;NA;NA;1;NA;"Scope 1+2 (location-based)";NA;NA;NA;12041;11396;NA;"31416-abs-S12L-2017-2025-1";"Company-wide";2018;"No, and we do not anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";NA;0;NA;NA;0.4;1;NA;NA;0
"S12L";31563;"ALBARAKA TÜRK KATILIM BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2017;30;2023;12763;12763;NA;2019;11809.87;NA;3828.9;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"31563-abs-S12L-2017-2023-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";24.8930502233017;"Scope 1+2";"S1";"S2L";"absolute";12763;12763;NA;NA;0.4;1;8934.1;11486.7;11809.87
"S12L";31563;"ALBARAKA TÜRK KATILIM BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2017;45;2030;12763;12763;NA;2019;11809.87;NA;5743.35;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"31563-abs-S12L-2017-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";16.5953668155345;"Scope 1+2";"S1";"S2L";"absolute";12763;12763;NA;NA;0.4;1;7019.65;11879.4076923077;11809.87
"S12L3";31563;"ALBARAKA TÜRK KATILIM BANKASI A.S.";"Turkey";"Turkey";"Financial services";"Services";"Banks";2017;25;2030;14906.9;14906;12763;2019;14710.93;11809.87;2991.79846384627;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"31563-abs-S12L3-2017-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";5.25930944730293;"Scope 1+2+3";"S1";"S2L";"absolute";14906.9;11967.1938553851;NA;NA;0.4;0.856232389641755;8975.39539153881;11506.9171686395;11809.87
"S12L";31876;"Talanx AG";"Germany";"Germany";"Financial services";"Services";"Insurance";2018;29.4;2025;29725;31111.031;NA;2019;33841.458;NA;NA;1;49;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"31876-abs-S12L-2018-2025-1";"Country/region";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";14.2805650435111;"Scope 1+2";"S1";"S2L";"absolute";29725;29725;NA;NA;0.4;1;20985.85;28476.55;33841.458
"S12M";33628;"BECK GROUP - HC BECK";"United States of America";"United States of America";"Construction";"Infrastructure";"Non-residential building construction";2010;100;2030;1966.23;NA;NA;2019;7383.23;NA;1966.23;1;100;"Scope 1+2 (market-based)";3474.22;4104.42;3909.01;3474.22;4104.42;3909.01;"33628-abs-S12M-2010-2030-1";NA;2010;"No, but we anticipate setting one in the next 2 years";-275.501848715562;"Scope 1+2";"S1";"S2M";"absolute";1966.23;1966.23;3474.22;3909.01;0.470555569852219;1;0;1081.4265;7383.23
"S1";33677;"DG3 NORTH AMERICA INC";"United States of America";"United States of America";"Print & publishing services";"Services";"Printing services";2013;2;2020;6035;4978.51;NA;2019;970.635;NA;120.7;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"33677-abs-S1-2013-2020-1";NA;2013;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1";"S1";"";"absolute";6035;6035;NA;0;1;1;5914.3;5931.54285714286;970.635
"S1";33836;"RCS SYSTEMS INC";"United States of America";"United States of America";"Leisure & home manufacturing";"Manufacturing";"Furniture";2014;41;2020;1083;NA;NA;2019;575;NA;444.03;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"33836-abs-S1-2014-2020-1";"Company-wide";2014;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";114.406684233047;"Scope 1";"S1";"";"absolute";1083;1083;NA;0;1;1;638.97;712.975;575
"S12L";34388;"RA.M oil";"Italy";"Italy";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2017;20;2022;24053;24053;NA;2019;23833;NA;4810.6;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"34388-abs-S12L-2017-2022-1";"Site/facility";2018;"No, and we do not anticipate setting one in the next 2 years";4.57323410801147;"Scope 1+2";"S1";"S2L";"absolute";24053;24053;NA;NA;0.4;1;19242.4;22128.76;23833
"S12M";36595;"Bankia";"Spain";"Spain";"Financial services";"Services";"Banks";2018;20;2020;6782.7;6782.7;NA;2019;3527.8;NA;1356.54;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"36595-abs-S12M-2018-2020-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";239.941321302726;"Scope 1+2";"S1";"S2M";"absolute";6782.7;6782.7;NA;NA;0.4;1;5426.16;6104.43;3527.8
"S12M";36595;"Bankia";"Spain";"Spain";"Financial services";"Services";"Banks";2018;12;2023;6782.7;6782.7;NA;2019;3527.8;NA;813.924;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"36595-abs-S12M-2018-2023-1";NA;2018;"No, but we anticipate setting one in the next 2 years";399.90220217121;"Scope 1+2";"S1";"S2M";"absolute";6782.7;6782.7;NA;NA;0.4;1;5968.776;6619.9152;3527.8
"S12M";36595;"Bankia";"Spain";"Spain";"Financial services";"Services";"Banks";2018;35;2033;6782.7;6782.7;NA;2019;3527.8;NA;2373.945;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"36595-abs-S12M-2018-2033-1";NA;2018;"No, but we anticipate setting one in the next 2 years";137.109326458701;"Scope 1+2";"S1";"S2M";"absolute";6782.7;6782.7;NA;NA;0.4;1;4408.755;6624.437;3527.8
"S1";37764;"Trans-Expedite Inc.";"United States of America";"United States of America";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2012;20;2025;6845;6845;NA;2019;3218.95;NA;1369;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"37764-abs-S1-2012-2025-1";NA;2012;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";264.868517165814;"Scope 1";"S1";"";"absolute";6845;6845;NA;0;1;1;5476;6107.84615384615;3218.95
"S12L";38092;"Bright International Corp.";"United States of America";"United States of America";"Chemicals";"Materials";"Personal care & household products";2014;36.3;2025;1041;1041;NA;2019;1046;NA;377.883;1;100;"Scope 1+2 (location-based)";122;924;NA;122;924;NA;"38092-abs-S12L-2014-2025-1";NA;2014;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-1.32316087254521;"Scope 1+2";"S1";"S2L";"absolute";1041;1041;122;924;0.116634799235182;1;663.117;869.235;1046
"S2L";38102;"GRONINGER";"Germany";"Germany";"Powered machinery";"Manufacturing";"Industrial machinery";2018;10;2023;373;NA;NA;2019;51;NA;37.3;1;100;"Scope 2 (location-based)";NA;NA;NA;NA;NA;NA;"38102-abs-S2L-2018-2023-1";NA;2014;"No, and we do not anticipate setting one in the next 2 years";29.4906166219839;"Scope 2";"";"S2L";"absolute";373;373;0;NA;0;1;335.7;365.54;51
"S12L";38124;"SAIFU CHEMICAL DEVELOPMENT CO";"China";"China";"Other materials";"Materials";"Other non-wood building materials";2018;15;2028;128.82;128.82;NA;2019;125.72;NA;19.323;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"38124-abs-S12L-2018-2028-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";16.043057496248;"Scope 1+2";"S1";"S2L";"absolute";128.82;128.82;NA;NA;0.4;1;109.497;126.8877;125.72
"S1";39408;"Moody Dunbar Inc";"United States of America";"United States of America";"Food & beverage processing";"Food, beverage & agriculture";"Fruit, nut & vegetable processing";2015;15;2025;9690;NA;NA;2019;NA;NA;1453.5;1;25;"Scope 1";NA;NA;NA;NA;NA;NA;"39408-abs-S1-2015-2025-1";NA;2014;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";37.1517027863777;"Scope 1";"S1";"";"absolute";9690;9690;NA;0;1;1;8236.5;9108.6;9108.6
"S12L";40672;"TRANSFORMACIONES AGRICOLAS DE BADAJOZ S A";"Spain";"Spain";"Food & beverage processing";"Food, beverage & agriculture";"Fruit, nut & vegetable processing";2010;18;2020;39277;NA;NA;2019;40500.4;NA;NA;1;95;"Scope 1+2 (location-based)";NA;2808;NA;15966;2808;NA;"40672-abs-S12L-2010-2020-1";"Business activity";2010;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";152.011496691589;"Scope 1+2";"S1";"S2L";"absolute";39277;39277;NA;2808;0.4;1;32207.14;32914.126;40500.4
"S2M";40872;"ROLLS WOOD GROUP";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom of Great Britain and Northern Ireland";"Powered machinery";"Manufacturing";"Industrial machinery";2016;10;2022;5940;NA;NA;2019;NA;NA;594;1;100;"Scope 2 (market-based)";NA;NA;NA;NA;NA;NA;"40872-abs-S2M-2016-2022-1";NA;2017;"No, and we do not anticipate setting one in the next 2 years";23.2323232323232;"Scope 2";"";"S2M";"absolute";5940;5940;0;NA;0;1;5346;5643;5643
"S1";41021;"Thommen-Furler AG";"Switzerland";"Switzerland";"Chemicals";"Materials";"Other base chemicals";2009;10;2022;2047;2047;NA;2019;2421;NA;204.7;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"41021-abs-S1-2009-2022-1";"Company-wide";2010;"No, but we are reporting another target that is science-based";-182.706399609184;"Scope 1";"S1";"";"absolute";2047;2047;NA;0;1;1;1842.3;1889.53846153846;2421
"S2M";41714;"An Post";"Ireland";"Ireland";"Commercial & consumer services";"Services";"Commercial services";2009;33;2020;12971;12971;NA;2019;0;NA;NA;1;100;"Scope 2 (market-based)";25384;4813;0;25400;4813;0;"41714-abs-S2M-2009-2020-1";NA;2009;"No, but we are reporting another target that is science-based";300.694089145249;"Scope 2";"";"S2M";"absolute";12971;12971;0;0;0;1;8690.57;9079.7;9079.7
